panel,scenario,tier,year,entity,origin_region,destination_region,region,role,metric,value,x_value,y_value,minimum,maximum,unit,source_type,style
c,S7,mid,2040,,,,SC,,regional_demand_met_pct,22.03996182667376,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2040,,,,SW,,regional_demand_met_pct,99.99996094835792,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2045,,,,NC,,regional_demand_met_pct,53.58951457578981,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2045,,,,NE,,regional_demand_met_pct,93.0357653116404,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2045,,,,EC,,regional_demand_met_pct,38.5546735734962,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2045,,,,CC,,regional_demand_met_pct,96.3027990562153,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2045,,,,SC,,regional_demand_met_pct,18.69023109540077,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2045,,,,SW,,regional_demand_met_pct,96.3109430570556,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2050,,,,NC,,regional_demand_met_pct,52.91406851834538,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2050,,,,NE,,regional_demand_met_pct,77.63079380818036,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2050,,,,EC,,regional_demand_met_pct,31.29630084448923,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2050,,,,CC,,regional_demand_met_pct,94.6449657036054,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2050,,,,SC,,regional_demand_met_pct,15.275393412319138,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2050,,,,SW,,regional_demand_met_pct,92.84889097079102,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2050,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2055,,,,NC,,regional_demand_met_pct,52.44117267414341,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2055,,,,NE,,regional_demand_met_pct,66.08837385304359,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2055,,,,EC,,regional_demand_met_pct,26.323769360094246,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2055,,,,CC,,regional_demand_met_pct,93.40009480362576,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2055,,,,SC,,regional_demand_met_pct,12.77371274636631,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2055,,,,SW,,regional_demand_met_pct,90.49117402811972,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2055,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2060,,,,NC,,regional_demand_met_pct,52.08799494317078,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2060,,,,NE,,regional_demand_met_pct,56.98767340271648,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2060,,,,EC,,regional_demand_met_pct,21.372936467851503,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2060,,,,CC,,regional_demand_met_pct,92.41695730590114,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2060,,,,SC,,regional_demand_met_pct,10.835005955747338,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2060,,,,SW,,regional_demand_met_pct,88.77226981284403,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,mid,2060,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2025,,,,NC,,regional_demand_met_pct,95.9460301659167,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2025,,,,EC,,regional_demand_met_pct,58.94031528071043,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2025,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2025,,,,SC,,regional_demand_met_pct,45.37474072033753,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2025,,,,SW,,regional_demand_met_pct,99.99936160227736,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2025,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2030,,,,NC,,regional_demand_met_pct,53.68149991326232,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2030,,,,NE,,regional_demand_met_pct,83.23128209413825,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2030,,,,EC,,regional_demand_met_pct,44.25185627669588,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2030,,,,CC,,regional_demand_met_pct,95.20508057669636,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2030,,,,SC,,regional_demand_met_pct,17.412107823128053,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2030,,,,SW,,regional_demand_met_pct,97.82201518676582,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2030,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2035,,,,NC,,regional_demand_met_pct,52.90813650003843,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2035,,,,NE,,regional_demand_met_pct,64.61386079372916,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2035,,,,EC,,regional_demand_met_pct,30.77864477051961,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2035,,,,CC,,regional_demand_met_pct,93.19806982958856,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2035,,,,SC,,regional_demand_met_pct,13.358816804069024,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2035,,,,SW,,regional_demand_met_pct,93.94365799942948,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2035,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2040,,,,NC,,regional_demand_met_pct,52.45626105030468,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2040,,,,NE,,regional_demand_met_pct,58.69971892488395,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2040,,,,EC,,regional_demand_met_pct,24.90641195241392,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2040,,,,CC,,regional_demand_met_pct,92.57730917277084,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2040,,,,SC,,regional_demand_met_pct,11.717487519027832,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2040,,,,SW,,regional_demand_met_pct,91.24395327132494,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2045,,,,NC,,regional_demand_met_pct,52.0979815841404,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2045,,,,NE,,regional_demand_met_pct,52.27078149830753,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2045,,,,EC,,regional_demand_met_pct,19.549467934392226,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2045,,,,CC,,regional_demand_met_pct,91.89168525369136,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2045,,,,SC,,regional_demand_met_pct,10.1613231413937,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2045,,,,SW,,regional_demand_met_pct,89.25536943050815,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2050,,,,NC,,regional_demand_met_pct,51.75710931195671,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2050,,,,NE,,regional_demand_met_pct,44.6467097937253,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2050,,,,EC,,regional_demand_met_pct,13.845383556995152,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2050,,,,CC,,regional_demand_met_pct,91.07173085615572,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2050,,,,SC,,regional_demand_met_pct,8.45998608359817,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2050,,,,SW,,regional_demand_met_pct,86.90868629031733,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2050,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2055,,,,NC,,regional_demand_met_pct,51.5154480030777,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2055,,,,NE,,regional_demand_met_pct,38.84979310036999,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2055,,,,EC,,regional_demand_met_pct,9.64359201253935,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2055,,,,CC,,regional_demand_met_pct,90.446860960283,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2055,,,,SC,,regional_demand_met_pct,7.196437542493657,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2055,,,,SW,,regional_demand_met_pct,80.50020701289611,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2055,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2060,,,,NC,,regional_demand_met_pct,47.57804342708099,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2060,,,,NE,,regional_demand_met_pct,34.29020372054737,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2060,,,,EC,,regional_demand_met_pct,7.690222699174761,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2060,,,,CC,,regional_demand_met_pct,66.69595608571225,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2060,,,,SC,,regional_demand_met_pct,6.219619412444038,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2060,,,,SW,,regional_demand_met_pct,75.80276673067586,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,high,2060,,,,NW,,regional_demand_met_pct,99.9999845671776,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2025,,,,NC,,regional_demand_met_pct,99.99898888444976,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2025,,,,EC,,regional_demand_met_pct,83.00489699370236,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2025,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2025,,,,SC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2025,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2025,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2030,,,,NC,,regional_demand_met_pct,99.99982925956796,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2030,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2030,,,,EC,,regional_demand_met_pct,64.10156659081406,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2030,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2030,,,,SC,,regional_demand_met_pct,51.37283926922589,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2030,,,,SW,,regional_demand_met_pct,99.99937779447974,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2030,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2035,,,,NC,,regional_demand_met_pct,94.88318030004928,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2035,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2035,,,,EC,,regional_demand_met_pct,55.25491377068744,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2035,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2035,,,,SC,,regional_demand_met_pct,42.39870995584545,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2035,,,,SW,,regional_demand_met_pct,99.9997259411998,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2035,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2040,,,,NC,,regional_demand_met_pct,91.03472421027298,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2040,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2040,,,,EC,,regional_demand_met_pct,53.5616638976339,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2040,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2040,,,,SC,,regional_demand_met_pct,39.00118640366446,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2040,,,,SW,,regional_demand_met_pct,99.99991785084477,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2045,,,,NC,,regional_demand_met_pct,88.40795023892007,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2045,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2045,,,,EC,,regional_demand_met_pct,53.39866153335068,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2045,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2045,,,,SC,,regional_demand_met_pct,36.23497015146628,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2045,,,,SW,,regional_demand_met_pct,99.99989523647652,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2050,,,,NC,,regional_demand_met_pct,86.2608696788076,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2050,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2050,,,,EC,,regional_demand_met_pct,52.51986029597303,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2050,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2050,,,,SC,,regional_demand_met_pct,33.63350079061772,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2050,,,,SW,,regional_demand_met_pct,99.99996713949406,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2050,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2055,,,,NC,,regional_demand_met_pct,84.82034681836008,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2055,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2055,,,,EC,,regional_demand_met_pct,51.19950711663165,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2055,,,,CC,,regional_demand_met_pct,99.99994878411732,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2055,,,,SC,,regional_demand_met_pct,31.782374679225335,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2055,,,,SW,,regional_demand_met_pct,99.99996621452868,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2055,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2060,,,,NC,,regional_demand_met_pct,73.70161819664652,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2060,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2060,,,,EC,,regional_demand_met_pct,50.2071875838996,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2060,,,,CC,,regional_demand_met_pct,99.96970858442164,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2060,,,,SC,,regional_demand_met_pct,28.49632598287137,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2060,,,,SW,,regional_demand_met_pct,98.68458917131797,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,low,2060,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2025,,,,NC,,regional_demand_met_pct,99.99987613327832,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2025,,,,EC,,regional_demand_met_pct,70.77891442713445,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2025,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2025,,,,SC,,regional_demand_met_pct,73.51196538201224,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2025,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2025,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2030,,,,NC,,regional_demand_met_pct,84.8407827992543,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2030,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2030,,,,EC,,regional_demand_met_pct,51.25950117947134,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2030,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2030,,,,SC,,regional_demand_met_pct,31.666917997501788,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2030,,,,SW,,regional_demand_met_pct,99.99987733994222,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2030,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2035,,,,NC,,regional_demand_met_pct,66.3471399538279,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2035,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2035,,,,EC,,regional_demand_met_pct,49.64352995027533,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2035,,,,CC,,regional_demand_met_pct,98.71032962720416,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2035,,,,SC,,regional_demand_met_pct,26.38884822497449,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2035,,,,SW,,regional_demand_met_pct,99.99988414654442,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2035,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2040,,,,NC,,regional_demand_met_pct,59.503314956896695,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2040,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2040,,,,EC,,regional_demand_met_pct,48.75713460688615,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2040,,,,CC,,regional_demand_met_pct,97.41577671778496,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2040,,,,SC,,regional_demand_met_pct,22.506654621205747,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2040,,,,SW,,regional_demand_met_pct,97.900335074716,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2045,,,,NC,,regional_demand_met_pct,53.51926323193076,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2045,,,,NE,,regional_demand_met_pct,98.70304095008754,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2045,,,,EC,,regional_demand_met_pct,39.19330664150981,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2045,,,,CC,,regional_demand_met_pct,96.07094741089952,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2045,,,,SC,,regional_demand_met_pct,19.08599385801159,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2045,,,,SW,,regional_demand_met_pct,94.14288682688286,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2050,,,,NC,,regional_demand_met_pct,52.80868243223423,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2050,,,,NE,,regional_demand_met_pct,82.51759736874914,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2050,,,,EC,,regional_demand_met_pct,31.81470369356777,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2050,,,,CC,,regional_demand_met_pct,94.59229977858456,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2050,,,,SC,,regional_demand_met_pct,15.598847513339546,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2050,,,,SW,,regional_demand_met_pct,90.9623950616932,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2050,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2055,,,,NC,,regional_demand_met_pct,52.31118791961897,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2055,,,,NE,,regional_demand_met_pct,70.39039629382209,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2055,,,,EC,,regional_demand_met_pct,26.759805462334164,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2055,,,,CC,,regional_demand_met_pct,93.4819384327885,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2055,,,,SC,,regional_demand_met_pct,13.04419414488379,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2055,,,,SW,,regional_demand_met_pct,88.79641592070885,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2055,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2060,,,,NC,,regional_demand_met_pct,51.93963890879336,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2060,,,,NE,,regional_demand_met_pct,60.82862114504322,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2060,,,,EC,,regional_demand_met_pct,23.06783293392647,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2060,,,,CC,,regional_demand_met_pct,92.60495778110936,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2060,,,,SC,,regional_demand_met_pct,11.06443553679764,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S8,mid,2060,,,,SW,,regional_demand_met_pct,87.21731838672774,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
