panel,scenario,year,k,candidate_ids,links,candidate_id,link,region,construction_cost_10k_cny_per_km,capacity_10kt_y_per_link,metric,value,x_value,unit,source_type,style,marker,capacity_relaxation_gain_mt_y,connector_gain_mt_y,capacity_reaches_connector
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_rail_cny_per_t,451.7263776634513,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_road_cny_per_t,853.260935586519,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_rail_cny_per_t,-498.4073200091348,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_road_cny_per_t,-96.87276208606704,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,unlock_cost_cny_per_t,340.32908232951223,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_rail_cny_per_t,431.22831480039343,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_road_cny_per_t,814.542372400743,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_rail_cny_per_t,90.8992324708812,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_road_cny_per_t,474.2132900712308,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,unlock_cost_cny_per_t,453.772109772683,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_rail_cny_per_t,431.22831480039343,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_road_cny_per_t,814.542372400743,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_rail_cny_per_t,-22.54379497228956,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_road_cny_per_t,360.77026262806,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,unlock_cost_cny_per_t,850.8227058237807,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_rail_cny_per_t,431.22831480039343,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_road_cny_per_t,814.542372400743,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_rail_cny_per_t,-419.5943910233872,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_road_cny_per_t,-36.28033342303763,167.30394374999997,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,unlock_cost_cny_per_t,218.1659602155698,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_rail_cny_per_t,461.7719959504904,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_road_cny_per_t,872.2359923509263,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_rail_cny_per_t,243.6060357349206,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_road_cny_per_t,654.0700321353564,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,unlock_cost_cny_per_t,290.8879469540931,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_rail_cny_per_t,461.7719959504904,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_road_cny_per_t,872.2359923509263,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_rail_cny_per_t,170.88404899639733,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_road_cny_per_t,581.3480453968332,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,unlock_cost_cny_per_t,545.4149005389246,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_rail_cny_per_t,461.7719959504904,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_road_cny_per_t,872.2359923509263,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_rail_cny_per_t,-83.64290458843419,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_road_cny_per_t,326.82109181200167,260.98662499999995,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,unlock_cost_cny_per_t,478.603350449808,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_rail_cny_per_t,479.1686297259139,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_road_cny_per_t,905.0963005933928,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_rail_cny_per_t,0.5652792761059118,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_road_cny_per_t,426.4929501435848,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,unlock_cost_cny_per_t,638.137800599744,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_rail_cny_per_t,479.1686297259139,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_road_cny_per_t,905.0963005933928,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_rail_cny_per_t,-158.96917087383008,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_road_cny_per_t,266.95849999364884,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,unlock_cost_cny_per_t,1196.50837612452,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_rail_cny_per_t,479.1686297259139,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_road_cny_per_t,905.0963005933928,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_rail_cny_per_t,-717.3397463986062,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_road_cny_per_t,-291.41207553112724,118.9678208333334,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,unlock_cost_cny_per_t,394.5284070134842,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_rail_cny_per_t,475.0465707103885,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_road_cny_per_t,897.3101891196226,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_rail_cny_per_t,80.5181636969042,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_road_cny_per_t,502.7817821061384,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,unlock_cost_cny_per_t,526.037876017979,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_rail_cny_per_t,475.0465707103885,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_road_cny_per_t,897.3101891196226,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_rail_cny_per_t,-50.99130530759055,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_road_cny_per_t,371.2723131016436,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,unlock_cost_cny_per_t,986.3210175337108,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_rail_cny_per_t,475.0465707103885,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_road_cny_per_t,897.3101891196226,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_rail_cny_per_t,-511.2744468233223,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_road_cny_per_t,-89.01082841408811,144.320146875,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,unlock_cost_cny_per_t,396.2960241759383,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_rail_cny_per_t,463.9754894705108,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_road_cny_per_t,876.3981467776314,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_rail_cny_per_t,67.67946529457242,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_road_cny_per_t,480.10212260169305,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,unlock_cost_cny_per_t,528.3946989012511,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_rail_cny_per_t,463.9754894705108,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_road_cny_per_t,876.3981467776314,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_rail_cny_per_t,-64.41920943074035,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_road_cny_per_t,348.0034478763803,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,unlock_cost_cny_per_t,990.7400604398458,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_rail_cny_per_t,463.9754894705108,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_road_cny_per_t,876.3981467776314,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_rail_cny_per_t,-526.7645709693351,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,high|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_road_cny_per_t,-114.34191366221444,143.67642916666668,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
