panel,scenario,year,case,metric,value,unit,denominator,source_type,style,x,y,note
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,20.386228958233165,%,province demand,frozen_province_service_account,vector_province_fill,江西,20.386228958233165,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,100.0,%,province demand,frozen_province_service_account,vector_province_fill,河北,100.0,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,95.4672326103394,%,province demand,frozen_province_service_account,vector_province_fill,河南,95.4672326103394,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,0.6988184476807456,%,province demand,frozen_province_service_account,vector_province_fill,浙江,0.6988184476807456,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,35.51823304422751,%,province demand,frozen_province_service_account,vector_province_fill,海南,35.51823304422751,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,99.99994006934172,%,province demand,frozen_province_service_account,vector_province_fill,湖北,99.99994006934172,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,96.26429628458136,%,province demand,frozen_province_service_account,vector_province_fill,湖南,96.26429628458136,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,100.0,%,province demand,frozen_province_service_account,vector_province_fill,甘肃,100.0,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,0.0,%,province demand,frozen_province_service_account,vector_province_fill,福建,0.0,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,100.0,%,province demand,frozen_province_service_account,vector_province_fill,西藏,100.0,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,30.507609337950417,%,province demand,frozen_province_service_account,vector_province_fill,贵州,30.507609337950417,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,83.82760783832144,%,province demand,frozen_province_service_account,vector_province_fill,辽宁,83.82760783832144,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,100.0,%,province demand,frozen_province_service_account,vector_province_fill,陕西,100.0,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,100.0,%,province demand,frozen_province_service_account,vector_province_fill,青海,100.0,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,100.0,%,province demand,frozen_province_service_account,vector_province_fill,黑龙江,100.0,research-scale model expression
f,S1-S8,2060,service_mode_account,local_service_pct,17.277961692496056,%,pooled city demand,frozen_city_service_contract,local,baseline,17.277961692496056,demand-weighted descriptive aggregation; not scenario probability
f,S1-S8,2060,service_mode_account,pipeline_service_pct,8.933534344827587,%,pooled city demand,frozen_city_service_contract,pipeline,baseline,8.933534344827587,demand-weighted descriptive aggregation; not scenario probability
f,S1-S8,2060,service_mode_account,unserved_pct,73.78850396267636,%,pooled city demand,frozen_city_service_contract,unserved,baseline,73.78850396267636,demand-weighted descriptive aggregation; not scenario probability
f,S1,2060,scenario_point,scenario_served_pct,17.715898711683206,%,scenario city demand,frozen_city_service_contract,hollow_point,S1,17.715898711683206,baseline; hollow point retained for S1-S8
f,S2,2060,scenario_point,scenario_served_pct,29.86470134352609,%,scenario city demand,frozen_city_service_contract,hollow_point,S2,29.86470134352609,baseline; hollow point retained for S1-S8
f,S3,2060,scenario_point,scenario_served_pct,48.48755825180903,%,scenario city demand,frozen_city_service_contract,hollow_point,S3,48.48755825180903,baseline; hollow point retained for S1-S8
f,S4,2060,scenario_point,scenario_served_pct,48.37688230685384,%,scenario city demand,frozen_city_service_contract,hollow_point,S4,48.37688230685384,baseline; hollow point retained for S1-S8
f,S5,2060,scenario_point,scenario_served_pct,25.24185699747903,%,scenario city demand,frozen_city_service_contract,hollow_point,S5,25.24185699747903,baseline; hollow point retained for S1-S8
f,S6,2060,scenario_point,scenario_served_pct,25.806211364117765,%,scenario city demand,frozen_city_service_contract,hollow_point,S6,25.806211364117765,baseline; hollow point retained for S1-S8
f,S7,2060,scenario_point,scenario_served_pct,24.072787898618454,%,scenario city demand,frozen_city_service_contract,hollow_point,S7,24.072787898618454,baseline; hollow point retained for S1-S8
f,S8,2060,scenario_point,scenario_served_pct,24.09189045895229,%,scenario city demand,frozen_city_service_contract,hollow_point,S8,24.09189045895229,baseline; hollow point retained for S1-S8
f,S1-S8,2060,service_mode_account,local_service_pct,91.99788003392749,%,pooled city demand,frozen_city_service_contract,local,local_co_location,91.99788003392749,demand-weighted descriptive aggregation; not scenario probability
f,S1-S8,2060,service_mode_account,pipeline_service_pct,0.0,%,pooled city demand,frozen_city_service_contract,pipeline,local_co_location,0.0,demand-weighted descriptive aggregation; not scenario probability
f,S1-S8,2060,service_mode_account,unserved_pct,8.002119966072504,%,pooled city demand,frozen_city_service_contract,unserved,local_co_location,8.002119966072504,demand-weighted descriptive aggregation; not scenario probability
f,S1,2060,scenario_point,scenario_served_pct,86.52518968224842,%,scenario city demand,frozen_city_service_contract,hollow_point,S1,86.52518968224842,local_co_location; hollow point retained for S1-S8
f,S2,2060,scenario_point,scenario_served_pct,94.70416205092492,%,scenario city demand,frozen_city_service_contract,hollow_point,S2,94.70416205092492,local_co_location; hollow point retained for S1-S8
f,S3,2060,scenario_point,scenario_served_pct,91.32908910989268,%,scenario city demand,frozen_city_service_contract,hollow_point,S3,91.32908910989268,local_co_location; hollow point retained for S1-S8
f,S4,2060,scenario_point,scenario_served_pct,94.52821648919698,%,scenario city demand,frozen_city_service_contract,hollow_point,S4,94.52821648919698,local_co_location; hollow point retained for S1-S8
f,S5,2060,scenario_point,scenario_served_pct,92.06280125368453,%,scenario city demand,frozen_city_service_contract,hollow_point,S5,92.06280125368453,local_co_location; hollow point retained for S1-S8
f,S6,2060,scenario_point,scenario_served_pct,92.71182305839795,%,scenario city demand,frozen_city_service_contract,hollow_point,S6,92.71182305839795,local_co_location; hollow point retained for S1-S8
f,S7,2060,scenario_point,scenario_served_pct,91.38031027080469,%,scenario city demand,frozen_city_service_contract,hollow_point,S7,91.38031027080469,local_co_location; hollow point retained for S1-S8
f,S8,2060,scenario_point,scenario_served_pct,91.77166433306576,%,scenario city demand,frozen_city_service_contract,hollow_point,S8,91.77166433306576,local_co_location; hollow point retained for S1-S8
f,S1-S8,2060,service_mode_account,local_service_pct,0.0,%,pooled city demand,frozen_city_service_contract,local,strict_pipeline,0.0,demand-weighted descriptive aggregation; not scenario probability
f,S1-S8,2060,service_mode_account,pipeline_service_pct,47.74776082758621,%,pooled city demand,frozen_city_service_contract,pipeline,strict_pipeline,47.74776082758621,demand-weighted descriptive aggregation; not scenario probability
f,S1-S8,2060,service_mode_account,unserved_pct,52.25223917241379,%,pooled city demand,frozen_city_service_contract,unserved,strict_pipeline,52.25223917241379,demand-weighted descriptive aggregation; not scenario probability
f,S1,2060,scenario_point,scenario_served_pct,32.32139898989897,%,scenario city demand,frozen_city_service_contract,hollow_point,S1,32.32139898989897,strict_pipeline; hollow point retained for S1-S8
f,S2,2060,scenario_point,scenario_served_pct,40.53210937500002,%,scenario city demand,frozen_city_service_contract,hollow_point,S2,40.53210937500002,strict_pipeline; hollow point retained for S1-S8
f,S3,2060,scenario_point,scenario_served_pct,68.06208641975307,%,scenario city demand,frozen_city_service_contract,hollow_point,S3,68.06208641975307,strict_pipeline; hollow point retained for S1-S8
f,S4,2060,scenario_point,scenario_served_pct,66.05630158730158,%,scenario city demand,frozen_city_service_contract,hollow_point,S4,66.05630158730158,strict_pipeline; hollow point retained for S1-S8
f,S5,2060,scenario_point,scenario_served_pct,45.447673103448274,%,scenario city demand,frozen_city_service_contract,hollow_point,S5,45.447673103448274,strict_pipeline; hollow point retained for S1-S8
f,S6,2060,scenario_point,scenario_served_pct,47.89084965517242,%,scenario city demand,frozen_city_service_contract,hollow_point,S6,47.89084965517242,strict_pipeline; hollow point retained for S1-S8
f,S7,2060,scenario_point,scenario_served_pct,48.22844,%,scenario city demand,frozen_city_service_contract,hollow_point,S7,48.22844,strict_pipeline; hollow point retained for S1-S8
f,S8,2060,scenario_point,scenario_served_pct,51.37041379310346,%,scenario city demand,frozen_city_service_contract,hollow_point,S8,51.37041379310346,strict_pipeline; hollow point retained for S1-S8
g,S1-S8,2060,strict_pipeline_account,pipeline_service_pct,47.74776082758621,%,pooled city demand,frozen_city_terminal_gap_contract,strict_service_account,pipeline_service_pct,47.74776082758621,38.31 and 13.95 are pp of total pooled city demand
g,S1-S8,2060,strict_pipeline_account,no_mapped_terminal_pp,38.30585363255629,percentage points,pooled city demand,frozen_city_terminal_gap_contract,strict_service_account,no_mapped_terminal_pp,38.30585363255629,38.31 and 13.95 are pp of total pooled city demand
g,S1-S8,2060,strict_pipeline_account,mapped_unserved_pp,13.946385539857497,percentage points,pooled city demand,frozen_city_terminal_gap_contract,strict_service_account,mapped_unserved_pp,13.946385539857497,38.31 and 13.95 are pp of total pooled city demand
g,S5,2060,S5_supply_evidence,verified_project_pct,0.7058525411596264,%,S5 city supply total,frozen_city_evidence_boundary,provenance_inset,verified_project_pct,0.7058525411596264,verified project versus provincial-potential proxy; not operating output
g,S5,2060,S5_supply_evidence,provincial_potential_proxy_pct,99.29414745884036,%,S5 city supply total,frozen_city_evidence_boundary,provenance_inset,provincial_potential_proxy_pct,99.29414745884036,verified project versus provincial-potential proxy; not operating output
h,S1-S8,2060,strict_quantity_placement_2x2,unserved_pct,84.394688,%,pooled city demand,frozen_city_factorial_contract,baseline_constrained,baseline_constrained,84.394688,strict pipeline-only; pooled S1-S8 demand
h,S1-S8,2060,strict_quantity_placement_2x2,unserved_pct,52.25223917241379,%,pooled city demand,frozen_city_factorial_contract,baseline_free,baseline_free,52.25223917241379,strict pipeline-only; pooled S1-S8 demand
h,S1-S8,2060,strict_quantity_placement_2x2,unserved_pct,89.50437903448277,%,pooled city demand,frozen_city_factorial_contract,A_constrained,A_constrained,89.50437903448277,strict pipeline-only; pooled S1-S8 demand
h,S1-S8,2060,strict_quantity_placement_2x2,unserved_pct,89.50437903448277,%,pooled city demand,frozen_city_factorial_contract,A_free,A_free,89.50437903448277,strict pipeline-only; pooled S1-S8 demand
h,S1-S8,2060,strict_quantity_placement_effect,baseline_quantity_improvement_pp,32.142448827586215,percentage points,pooled city demand,frozen_city_factorial_contract,effect_annotation,baseline_quantity_improvement_pp,32.142448827586215,placement and quantity are counterfactual dimensions
h,S1-S8,2060,strict_quantity_placement_effect,A_quantity_improvement_pp,0.0,percentage points,pooled city demand,frozen_city_factorial_contract,effect_annotation,A_quantity_improvement_pp,0.0,placement and quantity are counterfactual dimensions
h,S1-S8,2060,strict_quantity_placement_effect,constrained_placement_penalty_pp,5.109691034482756,percentage points,pooled city demand,frozen_city_factorial_contract,effect_annotation,constrained_placement_penalty_pp,5.109691034482756,placement and quantity are counterfactual dimensions
h,S1-S8,2060,strict_quantity_placement_effect,free_placement_penalty_pp,37.25213986206897,percentage points,pooled city demand,frozen_city_factorial_contract,effect_annotation,free_placement_penalty_pp,37.25213986206897,placement and quantity are counterfactual dimensions
h,S1-S8,2060,strict_quantity_placement_effect,interaction_effect_pp,32.142448827586215,percentage points,pooled city demand,frozen_city_factorial_contract,effect_annotation,interaction_effect_pp,32.142448827586215,placement and quantity are counterfactual dimensions
