scenario,tier,year,region,demand_methanol_10kt,local_direct_methanol_10kt,pipeline_served_methanol_10kt,served_methanol_10kt,unserved_methanol_10kt,demand_met_pct,pipeline_share_pct
S6,low,2045,SW,42.19360638847,42.19360638847,0,42.19360638847,0,100,0
S6,low,2050,CC,104.8900100619,104.8900100619,0,104.8900100619,0,100,0
S6,low,2050,EC,220.8011274865,112.889318616,23.54,136.429318616,84.37180887051,61.78832516348,17.2543557637
S6,low,2050,NC,70.81683745625,45.1632908762,0,45.1632908762,25.65354658005,63.77479212355,0
S6,low,2050,NE,9.372803498361,9.372803498361,0,9.372803498361,0,100,0
S6,low,2050,NW,16.50900369975,16.50900369975,0,16.50900369975,0,100,0
S6,low,2050,SC,103.0606991399,52.22479864172,0,52.22479864172,50.83590049815,50.67382530643,0
S6,low,2050,SW,59.91905377862,59.91905377862,0,59.91905377862,0,100,0
S6,low,2055,CC,141.7423728202,141.7423728202,0,141.7423728202,0,100,0
S6,low,2055,EC,294.8782600738,136.3804047295,42.116,178.4964047295,116.3818553443,60.53223614547,23.59487299692
S6,low,2055,NC,94.78574902778,58.30814014625,0,58.30814014625,36.47760888153,61.51572440405,0
S6,low,2055,NE,11.90886560165,11.90886560165,0,11.90886560165,0,100,0
S6,low,2055,NW,21.64884941599,21.64884941599,0,21.64884941599,0,100,0
S6,low,2055,SC,137.4314005564,66.20652622459,0,66.20652622459,71.22487433177,48.1742352596,0
S6,low,2055,SW,80.02182981292,80.02182981292,0,80.02182981292,0,100,0
S6,low,2060,CC,183.1776973146,183.1776973146,0,183.1776973146,0,100,0
S6,low,2060,EC,377.557903563,160.3718307818,63.787,224.1588307818,153.3990727812,59.37071603227,28.45616198904
S6,low,2060,NC,121.7547379078,72.88144322937,0,72.88144322937,48.87329467844,59.85922558886,0
S6,low,2060,NE,14.62858547585,14.62858547585,0,14.62858547585,0,100,0
S6,low,2060,NW,27.19289360133,27.19289360133,0,27.19289360133,0,100,0
S6,low,2060,SC,175.810631353,81.40954678245,0,81.40954678245,94.40108457055,46.30524681922,0
S6,low,2060,SW,102.2275507844,102.2275507844,0,102.2275507844,0,100,0
S6,mid,2025,CC,4.354603585157,4.354603585157,0,4.354603585157,0,100,0
S6,mid,2025,EC,9.824165195947,6.710894200603,0,6.710894200603,3.113270995344,68.31007079738,0
S6,mid,2025,NC,3.193742416902,2.345927851619,0,2.345927851619,0.8478145652829,73.45388404537,0
S6,mid,2025,NE,0.3998224523195,0.3998224523195,0,0.3998224523195,0,100,0
S6,mid,2025,NW,0.563781326645,0.563781326645,0,0.563781326645,0,100,0
S6,mid,2025,SC,4.505987448428,4.505987448428,0,4.505987448428,0,100,0
S6,mid,2025,SW,2.317897574598,2.317897574598,0,2.317897574598,0,100,0
S6,mid,2030,CC,31.20541296434,31.20541296434,0,31.20541296434,0,100,0
S6,mid,2030,EC,74.31628485074,43.84512649282,0,43.84512649282,30.47115835792,58.99800640045,0
S6,mid,2030,NC,24.6426682773,16.54381630254,0,16.54381630254,8.098851974762,67.13484155357,0
S6,mid,2030,NE,5.932070459352,5.932070459352,0,5.932070459352,0,100,0
S6,mid,2030,NW,7.492726637533,7.492726637533,0,7.492726637533,0,100,0
S6,mid,2030,SC,36.99062457791,21.43466924664,0,21.43466924664,15.55595533127,57.94622148511,0
S6,mid,2030,SW,20.78021223283,20.78021223283,0,20.78021223283,0,100,0
S6,mid,2035,CC,69.03856193256,69.03856193256,0,69.03856193256,0,100,0
S6,mid,2035,EC,160.0911449384,92.97870531989,1.807,94.78570531989,65.30543961852,59.20733801758,1.9064056061
S6,mid,2035,NC,52.56582034244,35.15854398523,0,35.15854398523,17.40727635721,66.88480034401,0
S6,mid,2035,NE,11.57566373015,11.57566373015,0,11.57566373015,0,100,0
S6,mid,2035,NW,15.43156202684,15.43156202684,0,15.43156202684,0,100,0
S6,mid,2035,SC,78.64517373532,39.54774201817,0,39.54774201817,39.09743171714,50.28629239382,0
S6,mid,2035,SW,44.7536335449,44.7536335449,0,44.7536335449,0,100,0
S6,mid,2040,CC,116.081758214,116.081758214,0,116.081758214,0,100,0
S6,mid,2040,EC,265.3360600907,140.6968551975,17.229,157.9258551975,107.4102048932,59.51918301022,10.90954991408
S6,mid,2040,NC,86.51723526092,55.56234905229,0,55.56234905229,30.95488620863,64.22113337848,0
S6,mid,2040,NE,17.78344672895,17.78344672895,0,17.78344672895,0,100,0
S6,mid,2040,NW,24.57812495142,24.57812495142,0,24.57812495142,0,100,0
S6,mid,2040,SC,129.0265209794,61.58748703361,0,61.58748703361,67.43903394581,47.73242474966,0
S6,mid,2040,SW,73.77924099805,73.77924099805,0,73.77924099805,0,100,0
S6,mid,2045,CC,171.8665923483,171.8665923483,0,171.8665923483,0,100,0
S6,mid,2045,EC,389.0880217695,187.1072819853,43.962,231.0692819853,158.0187397842,59.38740569149,19.02546267608
S6,mid,2045,NC,126.3312525331,77.86188462703,0,77.86188462703,48.4693679061,61.63311379075,0
S6,mid,2045,NE,24.48839680361,24.48839680361,0,24.48839680361,0,100,0
S6,mid,2045,NW,34.72196205938,34.72196205938,0,34.72196205938,0,100,0
S6,mid,2045,SC,187.6978162091,84.85886187786,0,84.85886187786,102.8389543312,45.2103618421,0
S6,mid,2045,SW,107.3523161068,104.8741401951,2.478,107.3521401951,0.0001759116439999,99.99983613615,2.308291195216
S6,mid,2050,CC,235.8066119246,235.8066119246,0,235.8066119246,0,100,0
S6,mid,2050,EC,530.1289362876,220.3557363487,83.98,304.3357363487,225.793199939,57.40787108884,27.59452472049
S6,mid,2050,NC,171.7864837048,101.843913393,0,101.843913393,69.94257031171,59.28517261467,0
S6,mid,2050,NE,31.61634872727,31.61634872727,0,31.61634872727,0,100,0
S6,mid,2050,NW,45.62246246139,45.62246246139,0,45.62246246139,0,100,0
S6,mid,2050,SC,254.1158643229,107.7933667471,0,107.7933667471,146.3224975758,42.41898357442,0
S6,mid,2050,SW,144.8743345721,136.6845434499,8.189,144.8735434499,0.0007911222479962,99.99945392519,5.652515845885
S6,mid,2055,CC,307.2690561383,289.3061492237,17.962,307.2681492237,0.0009069145970244,99.99970484675,5.845708396845
S6,mid,2055,EC,687.1406397414,253.0300243123,131.492,384.5220243122,302.6186154291,55.95972673905,34.19622068078
S6,mid,2055,NC,222.6396781767,128.3306432735,0,128.3306432735,94.30903490321,57.64050879182,0
S6,mid,2055,NE,39.09033523239,39.09033523239,0,39.09033523239,0,100,0
S6,mid,2055,NW,57.02718442926,57.02718442926,0,57.02718442926,0,100,0
S6,mid,2055,SC,327.6957509455,132.1455786721,0,132.1455786721,195.5501722734,40.32569183177,0
S6,mid,2055,SW,185.7099719594,169.6942148102,16.015,185.7092148102,0.0007571491659988,99.99959229482,8.623697007372
S6,mid,2060,CC,385.6623966558,316.5912150406,69.07,385.6612150406,0.00118161523298,99.9996936141,17.90950121669
S6,mid,2060,EC,858.8940696184,285.1118092042,185.931,471.0428092042,387.8512604142,54.84294581443,39.47220854812
S6,mid,2060,NC,278.6670511571,157.1840177083,0,157.1840177083,121.4830334488,56.4056701557,0
S6,mid,2060,NE,46.83588395679,46.83588395679,0,46.83588395679,0,100,0
S6,mid,2060,NW,68.6942202803,68.6942202803,0,68.6942202803,0,100,0
S6,mid,2060,SC,407.8897080721,147.1093321966,0,147.1093321966,260.7803758756,36.0659583425,0
S6,mid,2060,SW,229.2566702593,192.005887272,21.317,213.322887272,15.93378298728,93.04980615427,9.992833058189
S7,high,2025,CC,5.417494887481,5.417494887481,0,5.417494887481,0,100,0
S7,high,2025,EC,18.76948384526,11.14359114936,0,11.14359114936,7.625892695898,59.37079165966,0
S7,high,2025,NC,6.107190519648,5.044026248102,0,5.044026248102,1.063164271546,82.5915980822,0
S7,high,2025,NE,1.275135920132,1.275135920132,0,1.275135920132,0,100,0
S7,high,2025,NW,0.7255821142351,0.7255821142351,0,0.7255821142351,0,100,0
S7,high,2025,SC,8.481081346585,8.481081346585,0,8.481081346585,0,100,0
S7,high,2025,SW,2.934031366657,2.934031366657,0,2.934031366657,0,100,0
S7,high,2030,CC,40.27376522131,40.27376522131,0,40.27376522131,0,100,0
S7,high,2030,EC,141.1267722382,73.97891120569,0,73.97891120569,67.14786103247,52.42018224639,0
S7,high,2030,NC,48.96517726151,35.0737678658,0,35.0737678658,13.8914093957,71.63002326834,0
S7,high,2030,NE,19.34543496884,19.34543496884,0,19.34543496884,0,100,0
S7,high,2030,NW,17.33779366833,17.33779366833,0,17.33779366833,0,100,0
S7,high,2030,SC,75.21961191522,36.48672955039,0,36.48672955039,38.73288236483,48.50693671687,0
S7,high,2030,SW,35.58144472668,33.70782203609,1.873,35.58082203609,0.0006226905887985,99.99824995698,5.264071746573
S7,high,2035,CC,84.09008076972,84.09008076972,0,84.09008076972,0,100,0
S7,high,2035,EC,286.1833084682,150.02120119,0,150.02120119,136.1621072782,52.42136656851,0
S7,high,2035,NC,98.75353089463,64.59529513477,0,64.59529513477,34.15823575986,65.41061828331,0
S7,high,2035,NE,37.73908817967,37.73908817967,0,37.73908817967,0,100,0
S7,high,2035,NW,34.27460138181,34.27460138181,0,34.27460138181,0,100,0
S7,high,2035,SC,151.3177748371,62.23106486903,0,62.23106486903,89.08670996808,41.12607718162,0
S7,high,2035,SW,72.14935029389,59.46351072521,12.685,72.14851072521,0.0008395686770015,99.99883634617,17.58179049366
S7,high,2040,CC,135.5058140666,135.5058140666,0,135.5058140666,0,100,0
S7,high,2040,EC,455.8384435768,236.7079134096,3.394,240.1019134096,215.7365301672,52.67258977228,1.413566410948
S7,high,2040,NC,156.2642107855,97.29679968528,0,97.29679968528,58.96741110025,62.26428892206,0
S7,high,2040,NE,57.46444810724,57.46444810724,0,57.46444810724,0,100,0
S7,high,2040,NW,52.04846716529,52.04846716529,0,52.04846716529,0,100,0
S7,high,2040,SC,238.1933437736,91.63073285284,0,91.63073285284,146.5626109207,38.46905685993,0
S7,high,2040,SW,112.7244034312,87.43812538778,25.286,112.7241253878,0.0002780433790051,99.99975334234,22.43175532568
S7,high,2045,CC,194.1020688684,194.1020688684,0,194.1020688684,0,100,0
S7,high,2045,EC,647.1526352877,314.5160594224,28.075,342.5910594224,304.5615758652,52.93821592337,8.194901538685
S7,high,2045,NC,220.6472356676,134.1262005155,0,134.1262005155,86.52103515214,60.78761880232,0
S7,high,2045,NE,78.18175364562,78.18175364562,0,78.18175364562,0,100,0
S7,high,2045,NW,70.4323613288,70.4323613288,0,70.4323613288,0,100,0
S7,high,2045,SC,334.4995927273,124.086976365,0,124.086976365,210.4126163623,37.0963011803,0
S7,high,2045,SW,156.8107531361,118.9403724129,37.87,156.8103724129,0.0003807232090054,99.99975720848,24.15018816503
S7,high,2050,CC,259.5214591061,259.5214591061,0,259.5214591061,0,100,0
S7,high,2050,EC,855.0851074412,396.945305188,58.133,455.0783051879,400.0068022532,53.22023518217,12.77428507078
S7,high,2050,NC,290.3384688955,174.0016408049,0,174.0016408049,116.3368280906,59.93061872469,0
S7,high,2050,NE,99.2882772862,99.2882772862,0,99.2882772862,0,100,0
S7,high,2050,NW,89.2149687624,89.2149687624,0,89.2149687624,0,100,0
S7,high,2050,SC,437.9580766794,158.9744502882,0,158.9744502882,278.9836263912,36.2990109678,0
S7,high,2050,SW,203.961429021,153.6977425676,50.263,203.9607425676,0.0006864533189912,99.99966343964,24.64346783957
S7,high,2055,CC,331.4750463464,331.4750463464,0,331.4750463464,0,100,0
S7,high,2055,EC,1071.813967151,481.3117774967,92.604,573.9157774967,497.8981896541,53.54621185078,16.13546858808
S7,high,2055,NC,362.8317427845,215.1717169535,0,215.1717169535,147.6600258309,59.30344332671,0
S7,high,2055,NE,119.8357985895,119.8357985895,0,119.8357985895,0,100,0
S7,high,2055,NW,108.2024613143,108.2024613143,0,108.2024613143,0,100,0
S7,high,2055,SC,545.057859881,195.3461669863,0,195.3461669863,349.7116928947,35.83952849132,0
S7,high,2055,SW,253.7838543415,191.4849414061,62.298,253.7829414061,0.0009129353840081,99.9996402705,24.54774921231
S7,high,2060,CC,409.7479782225,409.7479782225,0,409.7479782225,0,100,0
S7,high,2060,EC,1285.991366203,560.6924085182,130.226,690.9184085181,595.0729576843,53.72651999666,18.84824581231
S7,high,2060,NC,434.4296958648,255.0387033517,0,255.0387033517,179.3909925132,58.70655385193,0
S7,high,2060,NE,138.4405804508,138.4405804508,0,138.4405804508,0,100,0
S7,high,2060,NW,127.2199382935,127.2199382935,0,127.2199382935,0,100,0
S7,high,2060,SC,650.7261142477,231.8459905389,0,231.8459905389,418.8801237087,35.62881302327,0
S7,high,2060,SW,305.9443267184,232.1277786266,73.816,305.9437786266,0.0005480918320018,99.99982085244,24.12730872691
S7,low,2025,CC,0.5082662471273,0.5082662471273,0,0.5082662471273,0,100,0
S7,low,2025,EC,1.90914121609,1.515239861021,0,1.515239861021,0.3939013550693,79.36761556717,0
S7,low,2025,NC,0.6296898410147,0.6296898410147,0,0.6296898410147,0,100,0
S7,low,2025,NE,0.1379674065456,0.1379674065456,0,0.1379674065456,0,100,0
S7,low,2025,NW,0.06400393428494,0.06400393428494,0,0.06400393428494,0,100,0
S7,low,2025,SC,0.8641365224233,0.8641365224233,0,0.8641365224233,0,100,0
S7,low,2025,SW,0.2667948325137,0.2667948325137,0,0.2667948325137,0,100,0
S7,low,2030,CC,6.743024161351,6.743024161351,0,6.743024161351,0,100,0
S7,low,2030,EC,22.8861830839,13.16757480353,0,13.16757480353,9.718608280371,57.53504092517,0
S7,low,2030,NC,7.54657087989,5.914693588744,0,5.914693588744,1.631877291146,78.37590983881,0
S7,low,2030,NE,2.166799784764,2.166799784764,0,2.166799784764,0,100,0
S7,low,2030,NW,1.753631349226,1.753631349226,0,1.753631349226,0,100,0
S7,low,2030,SC,11.07089612595,10.50545293148,0,10.50545293148,0.56544319447,94.89252551883,0
S7,low,2030,SW,4.68289461491,4.68289461491,0,4.68289461491,0,100,0
S7,low,2035,CC,16.68384696551,16.68384696551,0,16.68384696551,0,100,0
S7,low,2035,EC,51.86927269653,29.72062033903,0,29.72062033903,22.14865235749,57.29908825388,0
S7,low,2035,NC,16.93206800812,12.96322102375,0,12.96322102375,3.968846984362,76.56017574192,0
S7,low,2035,NE,4.37338824904,4.37338824904,0,4.37338824904,0,100,0
S7,low,2035,NW,3.837955190028,3.837955190028,0,3.837955190028,0,100,0
S7,low,2035,SC,24.78472145365,17.58773413433,0,17.58773413433,7.196987319325,70.96200038891,0
S7,low,2035,SW,11.02267253809,11.02267253809,0,11.02267253809,0,100,0
S7,low,2040,CC,30.30434646854,30.30434646854,0,30.30434646854,0,100,0
S7,low,2040,EC,89.00152388061,51.27447932428,0,51.27447932428,37.72704455633,57.61078809511,0
S7,low,2040,NC,28.87407705187,21.79478886563,0,21.79478886563,7.079288186241,75.48220095997,0
S7,low,2040,NE,6.86718914099,6.86718914099,0,6.86718914099,0,100,0
S7,low,2040,NW,6.413481189701,6.413481189701,0,6.413481189701,0,100,0
S7,low,2040,SC,42.17553230882,25.9377789844,0,25.9377789844,16.23775332442,61.49958889547,0
S7,low,2040,SW,19.38081143983,19.38081143983,0,19.38081143983,0,100,0
S7,low,2045,CC,47.33202392317,47.33202392317,0,47.33202392317,0,100,0
S7,low,2045,EC,133.8120354106,77.45522541793,0,77.45522541793,56.35680999272,57.88360156113,0
S7,low,2045,NC,43.27847650872,31.83832559286,0,31.83832559286,11.44015091586,73.56618846426,0
S7,low,2045,NE,9.633631972054,9.633631972054,0,9.633631972054,0,100,0
S7,low,2045,NW,9.396184932777,9.396184932777,0,9.396184932777,0,100,0
S7,low,2045,SC,63.03526340662,35.39336444786,0,35.39336444786,27.64189895876,56.14851518831,0
S7,low,2045,SW,29.52462569269,29.52462569269,0,29.52462569269,0,100,0
S7,low,2050,CC,67.43899296946,67.43899296946,0,67.43899296946,0,100,0
S7,low,2050,EC,185.7102160888,105.3593698141,2.511,107.8703698141,77.83984627467,58.08531812948,2.32779400342
S7,low,2050,NC,60.02499644156,42.10374821325,0,42.10374821325,17.92124822831,70.14369131073,0
S7,low,2050,NE,12.65479484508,12.65479484508,0,12.65479484508,0,100,0
S7,low,2050,NW,12.68789161193,12.68789161193,0,12.68789161193,0,100,0
S7,low,2050,SC,87.10595071196,45.85292365894,0,45.85292365894,41.25302705302,52.64040319193,0
S7,low,2050,SW,41.17741450302,41.17741450302,0,41.17741450302,0,100,0
S7,low,2055,CC,90.27928869863,90.27928869863,0,90.27928869863,0,100,0
S7,low,2055,EC,244.0664078413,132.1986494192,9.906,142.1046494192,101.9617584221,58.22376404688,6.970918995605
S7,low,2055,NC,78.98483204921,53.54232190172,0,53.54232190172,25.44251014749,67.78810628902,0
S7,low,2055,NE,15.91166196121,15.91166196121,0,15.91166196121,0,100,0
S7,low,2055,NW,16.1858077238,16.1858077238,0,16.1858077238,0,100,0
S7,low,2055,SC,114.113343209,57.20832634169,0,57.20832634169,56.90501686727,50.13289833857,0
S7,low,2055,SW,54.0481105015,54.0481105015,0,54.0481105015,0,100,0
S7,low,2060,CC,115.535598146,115.535598146,0,115.535598146,0,100,0
S7,low,2060,EC,308.3128680698,158.4239790766,21.357,179.7809790766,128.5318889932,58.31121490391,11.87945471745
S7,low,2060,NC,100.0427050836,66.08732285211,0,66.08732285211,33.95538223147,66.05911225301,0
S7,low,2060,NE,19.38695120116,19.38695120116,0,19.38695120116,0,100,0
S7,low,2060,NW,19.7944597453,19.7944597453,0,19.7944597453,0,100,0
S7,low,2060,SC,143.8090024439,69.36184429745,0,69.36184429745,74.44715814644,48.23192089417,0
S7,low,2060,SW,67.86841531027,67.86841531027,0,67.86841531027,0,100,0
S7,mid,2025,CC,2.65294204104,2.65294204104,0,2.65294204104,0,100,0
S7,mid,2025,EC,8.741406579218,5.671671841184,0,5.671671841184,3.069734738034,64.88282852176,0
S7,mid,2025,NC,2.853358623229,2.40202636192,0,2.40202636192,0.4513322613094,84.18242075724,0
S7,mid,2025,NE,0.5717921340274,0.5717921340274,0,0.5717921340274,0,100,0
S7,mid,2025,NW,0.3485339285532,0.3485339285532,0,0.3485339285532,0,100,0
S7,mid,2025,SC,3.959298184192,3.959298184192,0,3.959298184192,0,100,0
S7,mid,2025,SW,1.422668509742,1.422668509742,0,1.422668509742,0,100,0
S7,mid,2030,CC,21.86183339221,21.86183339221,0,21.86183339221,0,100,0
S7,mid,2030,EC,72.80729423682,39.35906639102,0,39.35906639102,33.4482278458,54.05923514063,0
S7,mid,2030,NC,24.80798967871,18.10035379004,0,18.10035379004,6.707635888671,72.96179184391,0
S7,mid,2030,NE,8.659175211564,8.659175211564,0,8.659175211564,0,100,0
S7,mid,2030,NW,7.746242352951,7.746242352951,0,7.746242352951,0,100,0
S7,mid,2030,SC,37.48477282889,20.39089223615,0,20.39089223615,17.09388059274,54.39780128649,0
S7,mid,2030,SW,17.43269229885,17.43269229885,0,17.43269229885,0,100,0
S7,mid,2035,CC,47.75283759542,47.75283759542,0,47.75283759542,0,100,0
S7,mid,2035,EC,152.4646772771,83.01245427064,0,83.01245427064,69.45222300649,54.44700749915,0
S7,mid,2035,NC,51.31860933132,36.22609480021,0,36.22609480021,15.09251453112,70.59056212206,0
S7,mid,2035,NE,16.7244622201,16.7244622201,0,16.7244622201,0,100,0
S7,mid,2035,NW,15.34924747844,15.34924747844,0,15.34924747844,0,100,0
S7,mid,2035,SC,77.23554920686,36.84008731901,0,36.84008731901,40.39546188785,47.69835612917,0
S7,mid,2035,SW,36.39498026366,36.39498026366,0,36.39498026366,0,100,0
S7,mid,2040,CC,79.53466786653,79.53466786653,0,79.53466786653,0,100,0
S7,mid,2040,EC,248.3965246898,136.3706465232,0,136.3706465232,112.0258781667,54.90038425194,0
S7,mid,2040,NC,82.82878710447,55.96606706195,0,55.96606706195,26.86272004251,67.56837691147,0
S7,mid,2040,NE,25.51261577153,25.51261577153,0,25.51261577153,0,100,0
S7,mid,2040,NW,23.6744690566,23.6744690566,0,23.6744690566,0,100,0
S7,mid,2040,SC,124.1150257428,56.67563942351,0,56.67563942351,67.43938631928,45.66380185181,0
S7,mid,2040,SW,58.58201203556,56.44567520879,2.136,58.58167520879,0.0003368267679988,99.9994250338,3.64619139413
S7,mid,2045,CC,116.6467618864,116.6467618864,0,116.6467618864,0,100,0
S7,mid,2045,EC,359.6411215093,188.4845915656,9.934,198.4185915656,161.2225299437,55.17127483446,5.006587296894
S7,mid,2045,NC,119.1539740865,77.77950614234,0,77.77950614234,41.37446794417,65.27646831642,0
S7,mid,2045,NE,34.94874294431,34.94874294431,0,34.94874294431,0,100,0
S7,mid,2045,NW,32.47835863245,32.47835863245,0,32.47835863245,0,100,0
S7,mid,2045,SC,177.6504893957,77.20728130761,0,77.20728130761,100.4432080881,43.46021312424,0
S7,mid,2045,SW,83.42256041411,77.72901395691,5.693,83.42201395691,0.0005464572049974,99.99934495274,6.824337761661
S7,mid,2050,CC,158.4178920701,158.4178920701,0,158.4178920701,0,100,0
S7,mid,2050,EC,484.9976104427,231.7666545568,36.436,268.2026545568,216.794955886,55.29978886122,13.58524957936
S7,mid,2050,NC,160.0573764084,101.0591830251,0,101.0591830251,58.99819338331,63.13934745951,0
S7,mid,2050,NE,44.95125465311,44.95125465311,0,44.95125465311,0,100,0
S7,mid,2050,NW,41.48909505973,41.48909505973,0,41.48909505973,0,100,0
S7,mid,2050,SC,237.2695286868,96.87396680612,0,96.87396680612,140.3955618807,40.82865901167,0
S7,mid,2050,SW,110.2574552487,99.0005860556,11.256,110.2565860556,0.0008691931169977,99.99921166953,10.20891395488
S7,mid,2055,CC,204.1334167132,204.1334167132,0,204.1334167132,0,100,0
S7,mid,2055,EC,623.1713183694,274.654677513,68.358,343.0126775129,280.1586408565,55.04307842833,19.9287094855
S7,mid,2055,NC,205.2817044403,126.6483866643,0,126.6483866643,78.63331777595,61.69492162472,0
S7,mid,2055,NE,55.43593489941,55.43593489941,0,55.43593489941,0,100,0
S7,mid,2055,NW,50.42376578072,50.42376578072,0,50.42376578072,0,100,0
S7,mid,2055,SC,302.3606203183,117.4387773536,0,117.4387773536,184.9218429647,38.84063249705,0
S7,mid,2055,SW,138.3930262615,121.3893514868,17.003,138.3923514868,0.0006747747510047,99.99951242142,12.28608360024
S7,mid,2060,CC,253.1173495533,253.1173495533,0,253.1173495533,0,100,0
S7,mid,2060,EC,772.9511047231,311.4464377438,105.112,416.5584377438,356.3926669793,53.89195192276,25.23343436981
S7,mid,2060,NC,254.5879177465,154.4293445471,0,154.4293445471,100.1585731994,60.65855202952,0
S7,mid,2060,NE,66.32090665855,66.32090665855,0,66.32090665855,0,100,0
S7,mid,2060,NW,59.00933390528,59.00933390528,0,59.00933390528,0,100,0
S7,mid,2060,SC,372.3470657147,138.7148337663,0,138.7148337663,233.6322319484,37.25417669133,0
S7,mid,2060,SW,167.1663216987,144.4393524331,22.726,167.1653524331,0.0009692655990037,99.9994201789,13.59492243412
S8,high,2025,CC,4.793606086408,4.793606086408,0,4.793606086408,0,100,0
S8,high,2025,EC,16.24420051971,9.810172451607,0,9.810172451607,6.434028068103,60.39184532168,0
S8,high,2025,NC,5.221053797222,4.337821523085,0,4.337821523085,0.8832322741373,83.08325659071,0
S8,high,2025,NE,1.079496708498,1.079496708498,0,1.079496708498,0,100,0
S8,high,2025,NW,0.675937404684,0.675937404684,0,0.675937404684,0,100,0
S8,high,2025,SC,7.318943476664,7.318943476664,0,7.318943476664,0,100,0
S8,high,2025,SW,2.666762006815,2.666762006815,0,2.666762006815,0,100,0
S8,high,2030,CC,40.50264537802,40.50264537802,0,40.50264537802,0,100,0
S8,high,2030,EC,133.1222106592,70.74659819062,0,70.74659819062,62.37561246858,53.14409807372,0
S8,high,2030,NC,45.24577920076,32.01530327854,0,32.01530327854,13.23047592222,70.75865162248,0
S8,high,2030,NE,18.25784452284,18.25784452284,0,18.25784452284,0,100,0
S8,high,2030,NW,17.94499783443,17.94499783443,0,17.94499783443,0,100,0
S8,high,2030,SC,71.2705940621,35.7997171213,0,35.7997171213,35.4708769408,50.23069835801,0
S8,high,2030,SW,36.90592834268,34.85111161707,2.054,36.90511161707,0.0008167256060005,99.997787007,5.565624679076
S8,high,2035,CC,84.28336333002,84.28336333002,0,84.28336333002,0,100,0
S8,high,2035,EC,270.1820906454,143.5020304426,0,143.5020304426,126.6800602029,53.11308018225,0
S8,high,2035,NC,91.23796479413,60.2788168128,0,60.2788168128,30.95914798134,66.06769117308,0
S8,high,2035,NE,35.6045008531,35.6045008531,0,35.6045008531,0,100,0
S8,high,2035,NW,35.50080382109,35.50080382109,0,35.50080382109,0,100,0
S8,high,2035,SC,143.3796373507,60.86359837127,0,60.86359837127,82.51603897941,42.44926231918,0
S8,high,2035,SW,74.75339735202,61.71017421122,13.043,74.75317421122,0.0002231408010047,99.99970149745,17.44808850945
S8,high,2040,CC,135.3617244244,135.3617244244,0,135.3617244244,0,100,0
S8,high,2040,EC,429.8132052846,226.1295882306,3.207,229.3365882306,200.4766170539,53.3572690208,1.398381315752
S8,high,2040,NC,144.0928057096,90.35378956863,0,90.35378956863,53.73901614098,62.70527464829,0
S8,high,2040,NE,54.07787567521,54.07787567521,0,54.07787567521,0,100,0
S8,high,2040,NW,53.95906274404,53.95906274404,0,53.95906274404,0,100,0
S8,high,2040,SC,225.2827213093,89.37167152177,0,89.37167152177,135.9110497875,39.67089486595,0
S8,high,2040,SW,116.664906522,90.83588760871,25.829,116.6648876087,1.891333499771e-05,99.99998378832,22.13948046359
S8,high,2045,CC,192.8311482194,192.8311482194,0,192.8311482194,0,100,0
S8,high,2045,EC,608.357155874,299.071237591,27.031,326.102237591,282.2549182831,53.60374813418,8.289118222459
S8,high,2045,NC,202.8296692168,124.0033396465,0,124.0033396465,78.82632957029,61.1366868197,0
S8,high,2045,NE,73.34765800344,73.34765800344,0,73.34765800344,0,100,0
S8,high,2045,NW,72.97465631763,72.97465631763,0,72.97465631763,0,100,0
S8,high,2045,SC,315.3370417427,120.5905450738,0,120.5905450738,194.7464966689,38.24179500364,0
S8,high,2045,SW,161.7705986481,123.2122374847,38.558,161.7702374847,0.0003611634110001,99.99977674348,23.8350394977
S8,high,2050,CC,255.8875712302,255.8875712302,0,255.8875712302,0,100,0
S8,high,2050,EC,800.5152825871,375.8062395116,55.293,431.0992395116,369.4160430755,53.85271822898,12.82604906996
S8,high,2050,NC,265.8969921777,160.1714895514,0,160.1714895514,105.7255026263,60.23817277496,0
S8,high,2050,NE,92.86749974494,92.86749974494,0,92.86749974494,0,100,0
S8,high,2050,NW,92.22865722282,92.22865722282,0,92.22865722282,0,100,0
S8,high,2050,SC,411.1695407474,153.8191756355,0,153.8191756355,257.3503651119,37.41015819312,0
S8,high,2050,SW,209.2820842165,158.2702801362,51.011,209.2812801362,0.0008040802780016,99.99961579115,24.37437307665
S8,high,2055,CC,323.8410093655,323.8410093655,0,323.8410093655,0,100,0
S8,high,2055,EC,998.7945883705,453.8773000055,86.796,540.6733000055,458.1212883651,54.13258204448,16.05331722486
S8,high,2055,NC,330.9851139699,197.2619464913,0,197.2619464913,133.7231674786,59.59843454145,0
S8,high,2055,NE,111.8065934044,111.8065934044,0,111.8065934044,0,100,0
S8,high,2055,NW,111.4312830709,111.4312830709,0,111.4312830709,0,100,0
S8,high,2055,SC,509.4314719252,188.1091926226,0,188.1091926226,321.3222793026,36.92531831842,0
S8,high,2055,SW,258.5016297864,195.5197631723,62.981,258.5007631723,0.000866614079996,99.99966475488,24.36395128088
S8,high,2060,CC,396.1249553105,396.1249553105,0,396.1249553105,0,100,0
S8,high,2060,EC,1192.89719376,527.9277653486,120.151,648.0787653485,544.8184284109,54.32813227651,18.53956747609
S8,high,2060,NC,394.8208591129,232.9922428239,0,232.9922428239,161.828616289,59.01214118914,0
