scenario,tier,year,demand_node_id,province_key,pipeline_node_id,refinery_city,demand_methanol_10kt,local_direct_methanol_10kt,pipeline_served_methanol_10kt,served_methanol_10kt,unserved_methanol_10kt,demand_met_pct
S7,low,2025,R::RC21,甘肃,N033,庆阳市,0.1145369279534099,0.1145369279534099,0.0,0.1145369279534099,0.0,100.0
S7,low,2025,R::RC22,辽宁,N129,大连市,0.0698036239529059,0.0698036239529059,0.0,0.0698036239529059,0.0,100.0
S7,low,2025,R::RC23,辽宁,N129,盘锦市,0.3193090614319319,0.3193090614319319,0.0,0.3193090614319319,0.0,100.0
S7,low,2025,R::RC24,青海,N072,海西蒙古族藏族自治州,0.0331231468139805,0.0331231468139805,0.0,0.0331231468139805,0.0,100.0
S7,low,2030,R::RC01,上海,N116,上海市,4.660614603432672,0.0,0.6752,0.6752,3.985414603432672,14.48735966073437
S7,low,2030,R::RC02,北京,N036,北京市,4.156023580063956,0.1367567112641737,4.0192,4.1559567112641735,6.686879978268223e-05,99.99839103897044
S7,low,2030,R::RC03,四川,N057,成都市,8.982244662158095,8.57991088328215,0.4023,8.98221088328215,3.377887594524509e-05,99.99962393725383
S7,low,2030,R::RC04,天津,N028,天津市,1.1263054808025517,1.1263054808025517,0.0,1.1263054808025517,0.0,100.0
S7,low,2030,R::RC05,宁夏,N139,银川市,0.8851397022701253,0.8851397022701253,0.0,0.8851397022701253,0.0,99.99999999999999
S7,low,2030,R::RC06,山东,N091,东营市,1.4637116306795384,1.4637116306795384,0.0,1.4637116306795384,0.0,100.0
S7,low,2030,R::RC07,山东,N089,济南市,0.9681087802017336,0.9681087802017336,0.0,0.9681087802017336,0.0,100.0
S7,low,2030,R::RC08,广东,N026,广州市,3.3435962893958147,1.1839155004391189,0.0,1.1839155004391189,2.159680788956696,35.40844641423656
S7,low,2030,R::RC09,广东,N056,惠州市,3.9351653835869222,1.393380926158962,0.0,1.393380926158962,2.5417844574279607,35.408446414236565
S7,low,2030,R::RC10,广东,N117,茂名市,4.060721746428301,1.437838483615316,0.0,1.437838483615316,2.622883262812985,35.40844641423656
S7,low,2030,R::RC11,新疆,N102,乌鲁木齐市,2.4053488324590617,2.4053488324590617,0.0,2.4053488324590617,0.0,100.0
S7,low,2030,R::RC12,江苏,N007,连云港市,0.2814812937276935,0.2814812937276935,0.0,0.2814812937276935,0.0,100.0
S7,low,2030,R::RC13,江西,N010,九江市,0.4283682869541391,0.4283682869541391,0.0,0.4283682869541391,0.0,100.0
S7,low,2030,R::RC14,河北,N084,沧州市,0.4729741909157081,0.4729741909157081,0.0,0.4729741909157081,0.0,100.0
S7,low,2030,R::RC15,河南,N088,洛阳市,2.061648774085895,2.061648774085895,0.0,2.061648774085895,0.0,100.0
S7,low,2030,R::RC16,浙江,N043,宁波市,3.182589822078523,0.2140713556955591,0.0,0.2140713556955591,2.968518466382964,6.726325654989711
S7,low,2030,R::RC17,浙江,N043,舟山市,0.0272264693195143,0.0018313409907863,0.0,0.0018313409907863,0.0253951283287279,6.72632565498937
S7,low,2030,R::RC18,湖北,N078,武汉市,1.165741093034591,1.165741093034591,0.0,1.165741093034591,0.0,100.0
S7,low,2030,R::RC19,湖南,N002,岳阳市,1.1064816792167131,1.1064816792167131,0.0,1.1064816792167131,0.0,100.0
S7,low,2030,R::RC20,甘肃,N018,兰州市,1.13197732708372,1.13197732708372,0.0,1.13197732708372,0.0,100.0
S7,low,2030,R::RC21,甘肃,N033,庆阳市,1.6866739390399408,1.6866739390399408,0.0,1.6866739390399408,0.0,100.0
S7,low,2030,R::RC22,辽宁,N129,大连市,1.0279300787585468,1.0279300787585468,0.0,1.0279300787585468,0.0,100.0
S7,low,2030,R::RC23,辽宁,N129,盘锦市,4.702153986840093,4.702153986840093,0.0,4.702153986840093,0.0,100.0
S7,low,2030,R::RC24,青海,N072,海西蒙古族藏族自治州,0.4877723674661515,0.4877723674661515,0.0,0.4877723674661515,0.0,100.0
S7,low,2035,R::RC01,上海,N116,上海市,10.634181899276896,0.0,0.0,0.0,10.634181899276896,0.0
S7,low,2035,R::RC02,北京,N036,北京市,9.482850329553653,0.2119704992322476,9.2708,9.482770499232249,7.983032140579382e-05,99.99915816111582
S7,low,2035,R::RC03,四川,N057,成都市,20.494898576433645,13.34456269320506,7.150299999999999,20.494862693205057,3.588322858760762e-05,99.99982491629099
S7,low,2035,R::RC04,天津,N028,天津市,2.5699051254281384,1.8074903663690411,0.0,1.8074903663690411,0.7624147590590971,70.33296087410693
S7,low,2035,R::RC05,宁夏,N139,银川市,2.019634190151566,2.019634190151566,0.0,2.019634190151566,0.0,100.0
S7,low,2035,R::RC06,山东,N091,东营市,3.339768904570888,3.339768904570887,0.0,3.339768904570887,4.440892098500626e-16,99.99999999999997
S7,low,2035,R::RC07,山东,N089,济南市,2.2089457599368387,2.2089457599368387,0.0,2.2089457599368387,0.0,100.0
S7,low,2035,R::RC08,广东,N026,广州市,7.629124946953151,1.8354671410813643,0.0,1.8354671410813643,5.793657805871787,24.058685024085182
S7,low,2035,R::RC09,广东,N056,惠州市,8.978915455051657,2.160208987909783,0.0,2.160208987909783,6.818706467141874,24.058685024085186
S7,low,2035,R::RC10,广东,N117,茂名市,9.265398958768834,2.2291331517150623,0.0,2.2291331517150623,7.036265807053772,24.058685024085186
S7,low,2035,R::RC11,新疆,N102,乌鲁木齐市,5.48831413709758,5.48831413709758,0.0,5.48831413709758,0.0,100.0
S7,low,2035,R::RC12,江苏,N007,连云港市,0.6422593441945221,0.6422593441945221,0.0,0.6422593441945221,0.0,100.0
S7,low,2035,R::RC13,江西,N010,九江市,0.977413210694748,0.977413210694748,0.0,0.977413210694748,0.0,100.0
S7,low,2035,R::RC14,河北,N084,沧州市,1.0791910526471011,1.0791910526471011,0.0,1.0791910526471011,0.0,100.0
S7,low,2035,R::RC15,河南,N088,洛阳市,4.704089469209282,4.704089469209282,0.0,4.704089469209282,0.0,100.0
S7,low,2035,R::RC16,浙江,N043,宁波市,7.261754502044234,0.331321848225111,0.0,0.331321848225111,6.930432653819122,4.562559201524117
S7,low,2035,R::RC17,浙江,N043,舟山市,0.0621229712934319,0.0028343973430086,0.0,0.0028343973430086,0.0592885739504232,4.5625592015240155
S7,low,2035,R::RC18,湖北,N078,武汉市,2.6598858488880834,2.6598858488880834,0.0,2.6598858488880834,0.0,100.0
S7,low,2035,R::RC19,湖南,N002,岳阳市,2.524672912525636,2.5246729125256357,0.0,2.5246729125256357,4.440892098500626e-16,99.99999999999999
S7,low,2035,R::RC20,甘肃,N018,兰州市,2.582846647135224,2.582846647135224,0.0,2.582846647135224,0.0,100.00000000000001
S7,low,2035,R::RC21,甘肃,N033,庆阳市,3.8485047571429623,3.8485047571429623,0.0,3.8485047571429623,0.0,100.0
S7,low,2035,R::RC22,辽宁,N129,大连市,2.345440755647395,2.345440755647395,0.0,2.345440755647395,0.0,100.0
S7,low,2035,R::RC23,辽宁,N129,盘锦市,10.7289628234093,10.7289628234093,0.0,10.7289628234093,0.0,100.0
S7,low,2035,R::RC24,青海,N072,海西蒙古族藏族自治州,1.112956234839837,1.112956234839837,0.0,1.112956234839837,0.0,100.0
S7,low,2040,R::RC01,上海,N116,上海市,18.292218895739868,0.0,0.0,0.0,18.292218895739868,0.0
S7,low,2040,R::RC02,北京,N036,北京市,16.31177420385573,0.3006445709738965,16.0111,16.311744570973897,2.9632881833663305e-05,99.99981833440395
S7,low,2040,R::RC03,四川,N057,成都市,35.25397388882393,17.83887430614264,17.415,35.253874306142635,9.958268129395265e-05,99.99971752778393
S7,low,2040,R::RC04,天津,N028,天津市,4.420581436434888,2.3440266766488627,0.0,2.3440266766488627,2.076554759786025,53.02530244843254
S7,low,2040,R::RC05,宁夏,N139,银川市,3.4740416371930656,3.4740416371930656,0.0,3.4740416371930656,0.0,100.0
S7,low,2040,R::RC06,山东,N091,东营市,5.744850374221092,5.744850374221092,0.0,5.744850374221092,0.0,99.99999999999999
S7,low,2040,R::RC07,山东,N089,济南市,3.799682923641608,3.799682923641608,0.0,3.799682923641608,0.0,100.0
S7,low,2040,R::RC08,广东,N026,广州市,13.123117963790545,2.593360234412249,0.0,2.593360234412249,10.529757729378296,19.761768823292435
S7,low,2040,R::RC09,广东,N056,惠州市,15.444938642747404,3.0521930694791024,0.0,3.0521930694791024,12.392745573268302,19.761768823292435
S7,low,2040,R::RC10,广东,N117,茂名市,15.93772868617984,3.149577098646423,0.0,3.149577098646423,12.788151587533417,19.76176882329244
S7,low,2040,R::RC11,新疆,N102,乌鲁木齐市,9.440636291090636,9.440636291090636,0.0,9.440636291090636,0.0,100.0
S7,low,2040,R::RC12,江苏,N007,连云港市,1.104772198098229,1.0353318778141951,0.0694,1.104731877814195,4.032028403400112e-05,99.99635035312225
S7,low,2040,R::RC13,江西,N010,九江市,1.6812817921453822,1.681281792145382,0.0,1.681281792145382,2.220446049250313e-16,99.99999999999999
S7,low,2040,R::RC14,河北,N084,沧州市,1.8563533285703009,1.8563533285703009,0.0,1.8563533285703009,0.0,100.0
S7,low,2040,R::RC15,河南,N088,洛阳市,8.091664698886905,8.091664698886905,0.0,8.091664698886905,0.0,100.0
S7,low,2040,R::RC16,浙江,N043,宁波市,12.49119153468214,0.4814342117037855,0.0,0.4814342117037855,12.009757322978356,3.854189653301449
S7,low,2040,R::RC17,浙江,N043,舟山市,0.1068598412286414,0.0041185809441686,0.0,0.0041185809441686,0.1027412602844727,3.8541896533014
S7,low,2040,R::RC18,湖北,N078,武汉市,4.575360347075702,4.575360347075702,0.0,4.575360347075702,0.0,100.0
S7,low,2040,R::RC19,湖南,N002,岳阳市,4.342775964665822,4.342775964665822,0.0,4.342775964665822,0.0,100.0
S7,low,2040,R::RC20,甘肃,N018,兰州市,4.4428425892111125,4.4428425892111125,0.0,4.4428425892111125,0.0,100.0
S7,low,2040,R::RC21,甘肃,N033,庆阳市,6.61994426141443,6.61994426141443,0.0,6.61994426141443,0.0,100.0
S7,low,2040,R::RC22,辽宁,N129,大连市,4.034472620052608,4.034472620052608,0.0,4.034472620052608,0.0,100.0
S7,low,2040,R::RC23,辽宁,N129,盘锦市,18.45525479523754,18.45525479523754,0.0,18.45525479523754,0.0,100.0
S7,low,2040,R::RC24,青海,N072,海西蒙古族藏族自治州,1.914433969805717,1.914433969805717,0.0,1.914433969805717,0.0,100.0
S7,low,2045,R::RC01,上海,N116,上海市,27.4217207424536,0.0,0.0,0.0,27.4217207424536,0.0
S7,low,2045,R::RC02,北京,N036,北京市,24.45285176071573,0.371785929793109,24.081,24.45278592979311,6.583092262246737e-05,99.99973078427307
S7,low,2045,R::RC03,四川,N057,成都市,52.84895356605557,21.2294172926778,31.6195,52.8489172926778,3.627337777345474e-05,99.99993136405676
S7,low,2045,R::RC04,天津,N028,天津市,6.62685868565804,2.7310600616706955,0.0,2.7310600616706955,3.895798623987345,41.211985817372295
S7,low,2045,R::RC05,宁夏,N139,银川市,5.207908355226982,5.207908355226982,0.0,5.207908355226982,0.0,100.0
S7,low,2045,R::RC06,山东,N091,东营市,8.612059781646247,8.612059781646247,0.0,8.612059781646247,0.0,100.0
S7,low,2045,R::RC07,山东,N089,济南市,5.696074633473573,5.696074633473573,0.0,5.696074633473573,0.0,100.0
S7,low,2045,R::RC08,广东,N026,广州市,19.67276239828669,3.1994363599117506,0.0,3.1994363599117506,16.47332603837494,16.263279630675513
S7,low,2045,R::RC09,广东,N056,惠州市,23.153385423590468,3.765499815406582,0.0,3.765499815406582,19.38788560818389,16.263279630675516
S7,low,2045,R::RC10,广东,N117,茂名市,23.89212308208268,3.885642786544275,0.0,3.885642786544275,20.00648029553841,16.263279630675513
S7,low,2045,R::RC11,新疆,N102,乌鲁木齐市,14.152383233597284,14.152383233597282,0.0,14.152383233597282,1.7763568394002505e-15,99.99999999999999
S7,low,2045,R::RC12,江苏,N007,连云港市,1.656155268693603,1.2760038891002008,0.3801,1.656103889100201,5.137959340206777e-05,99.99689765842771
S7,low,2045,R::RC13,江西,N010,九江市,2.5203962436902505,2.5203962436902505,0.0,2.5203962436902505,0.0,100.0
S7,low,2045,R::RC14,河北,N084,沧州市,2.782844599964539,2.782844599964539,0.0,2.782844599964539,0.0,100.00000000000001
S7,low,2045,R::RC15,河南,N088,洛阳市,12.130150583651863,12.130150583651863,0.0,12.130150583651863,0.0,100.0
S7,low,2045,R::RC16,浙江,N043,宁波市,18.725446483932405,0.6041419558089992,0.0,0.6041419558089992,18.121304528123407,3.226315358233997
S7,low,2045,R::RC17,浙江,N043,舟山市,0.1601927432345114,0.0051683230777513,0.0,0.0051683230777513,0.15502442015676,3.2263153582339386
S7,low,2045,R::RC18,湖北,N078,武汉市,6.8588865270372,6.8588865270372,0.0,6.8588865270372,0.0,100.00000000000001
S7,low,2045,R::RC19,湖南,N002,岳阳市,6.510221117998983,6.510221117998983,0.0,6.510221117998983,0.0,100.00000000000001
S7,low,2045,R::RC20,甘肃,N018,兰州市,6.660230203805404,6.660230203805404,0.0,6.660230203805404,0.0,100.0
S7,low,2045,R::RC21,甘肃,N033,庆阳市,9.923906110121605,9.923906110121605,0.0,9.923906110121605,0.0,100.0
S7,low,2045,R::RC22,辽宁,N129,大连市,6.048046011297361,6.048046011297361,0.0,6.048046011297361,0.0,100.0
S7,low,2045,R::RC23,辽宁,N129,盘锦市,27.66612657055469,27.66612657055469,0.0,27.66612657055469,0.0,100.0
S7,low,2045,R::RC24,青海,N072,海西蒙古族藏族自治州,2.869912830099875,2.869912830099875,0.0,2.869912830099875,0.0,100.00000000000001
S7,low,2050,R::RC01,上海,N116,上海市,37.76450111174546,0.0,0.0,0.0,37.76450111174546,0.0
S7,low,2050,R::RC02,北京,N036,北京市,33.67584974611878,0.4090902153799027,33.2667,33.675790215379905,5.953073887354776e-05,99.99982322424134
S7,low,2050,R::RC03,四川,N057,成都市,72.7822438440204,22.739138256354792,50.0431,72.78223825635479,5.587665611983539e-06,99.99999232276264
S7,low,2050,R::RC04,天津,N028,天津市,9.126342382098109,2.879889210887137,0.0,2.879889210887137,6.246453171210971,31.55578752487108
S7,low,2050,R::RC05,宁夏,N139,银川市,7.172199830857155,7.172199830857155,0.0,7.172199830857155,0.0,100.0
S7,low,2050,R::RC06,山东,N091,东营市,11.860311183713762,11.860311183713762,0.0,11.860311183713762,0.0,100.0
S7,low,2050,R::RC07,山东,N089,济南市,7.84449009778482,7.844490097784819,0.0,7.844490097784819,8.881784197001252e-16,100.0
S7,low,2050,R::RC08,广东,N026,广州市,27.092831425090463,3.51479342617433,0.0,3.51479342617433,23.578037998916137,12.973149136857312
S7,low,2050,R::RC09,广东,N056,惠州市,31.88625753219662,4.136651743814265,0.0,4.136651743814265,27.749605788382357,12.97314913685731
S7,low,2050,R::RC10,广东,N117,茂名市,32.903628374363585,4.268636780443487,0.0,4.268636780443487,28.6349915939201,12.97314913685731
S7,low,2050,R::RC11,新疆,N102,乌鲁木齐市,19.49030468870609,19.49030468870609,0.0,19.49030468870609,0.0,100.0
S7,low,2050,R::RC12,江苏,N007,连云港市,2.2808152002282576,1.4008106673544083,0.88,2.2808106673544084,4.532873849161234e-06,99.99980126080145
S7,low,2050,R::RC13,江西,N010,九江市,3.4710260395702304,3.46532724323317,0.0,3.46532724323317,0.0056987963370604,99.8358181047306
S7,low,2050,R::RC14,河北,N084,沧州市,3.8324632861742263,3.8324632861742263,0.0,3.8324632861742263,0.0,100.0
S7,low,2050,R::RC15,河南,N088,洛阳市,16.705336966427456,16.705336966427456,0.0,16.705336966427456,0.0,100.0
S7,low,2050,R::RC16,浙江,N043,宁波市,25.788211877805068,0.6713226029001401,0.0,0.6713226029001401,25.116889274904928,2.603215011886582
S7,low,2050,R::RC17,浙江,N043,舟山市,0.220613399384796,0.0057430411310183,0.0,0.0057430411310183,0.2148703582537777,2.603215011886578
S7,low,2050,R::RC18,湖北,N078,武汉市,9.445885264035253,9.445885264035253,0.0,9.445885264035253,0.0,100.0
S7,low,2050,R::RC19,湖南,N002,岳阳市,8.965712070276998,8.965712070276998,0.0,8.965712070276998,0.0,100.0
S7,low,2050,R::RC20,甘肃,N018,兰州市,9.17230079389922,9.17230079389922,0.0,9.17230079389922,0.0,100.0
S7,low,2050,R::RC21,甘肃,N033,庆阳市,13.666952808994717,13.666952808994711,0.0,13.666952808994711,1.7763568394002505e-15,99.99999999999996
S7,low,2050,R::RC22,辽宁,N129,大连市,8.329216188243128,8.329216188243128,0.0,8.329216188243128,0.0,100.0
S7,low,2050,R::RC23,辽宁,N129,盘锦市,38.10109064431813,38.10109064431813,0.0,38.10109064431813,0.0,100.0
S7,low,2050,R::RC24,青海,N072,海西蒙古族藏族自治州,3.9523714533029617,3.9523714533029617,0.0,3.9523714533029617,0.0,100.0
S7,low,2055,R::RC01,上海,N116,上海市,49.04762641571187,0.0,0.0,0.0,49.04762641571187,0.0
S7,low,2055,R::RC02,北京,N036,北京市,43.73738428827182,0.4359427131714241,37.0851,37.52104271317142,6.216341575100401,85.78712084351301
S7,low,2055,R::RC03,四川,N057,成都市,94.52782906348216,23.75358787581681,70.7742,94.5277878758168,4.118766536009844e-05,99.99995642800033
S7,low,2055,R::RC04,天津,N028,天津市,11.853074144273714,2.9724327843413603,0.0,2.9724327843413603,8.880641359932355,25.07731537119726
S7,low,2055,R::RC05,宁夏,N139,银川市,9.315080764387584,9.315080764387584,0.0,9.315080764387584,0.0,100.0
S7,low,2055,R::RC06,山东,N091,东营市,15.403887115880798,15.4038871158808,0.0,15.403887115880798,0.0,100.0
S7,low,2055,R::RC07,山东,N089,济南市,10.188235205316545,10.188235205316545,0.0,10.188235205316545,0.0,100.0
S7,low,2055,R::RC08,广东,N026,广州市,35.18751830852076,3.741134414723713,0.0,3.741134414723713,31.446383893797044,10.631992804726403
S7,low,2055,R::RC09,广东,N056,惠州市,41.41310493170907,4.403038336553103,0.0,4.403038336553103,37.01006659515597,10.631992804726401
S7,low,2055,R::RC10,广东,N117,茂名市,42.73444173012698,4.543522769887098,0.0,4.543522769887098,38.19091896023989,10.631992804726403
S7,low,2055,R::RC11,新疆,N102,乌鲁木齐市,25.313539301668005,25.313539301668005,0.0,25.313539301668005,0.0,100.0
S7,low,2055,R::RC12,江苏,N007,连云港市,2.962267965173236,1.4902737609621506,1.4719,2.9621737609621506,9.42042110856356e-05,99.9968198619371
S7,low,2055,R::RC13,江西,N010,九江市,4.5080851979029335,3.672153802308144,0.0,3.672153802308144,0.8359313955947898,81.4570630567575
S7,low,2055,R::RC14,河北,N084,沧州市,4.9775112070457554,4.9775112070457554,0.0,4.9775112070457554,0.0,100.0
S7,low,2055,R::RC15,河南,N088,洛阳市,21.696490157606767,21.696490157606767,0.0,21.696490157606767,0.0,100.0
S7,low,2055,R::RC16,浙江,N043,宁波市,33.49310979560152,0.7204453704602451,0.0,0.7204453704602451,32.77266442514127,2.1510256134975485
S7,low,2055,R::RC17,浙江,N043,舟山市,0.2865273809207112,0.0061632773532881,0.0,0.0061632773532881,0.280364103567423,2.1510256134975183
S7,low,2055,R::RC18,湖北,N078,武汉市,12.268088759472176,11.9187762108353,0.3493,12.268076210835298,1.2548636878051411e-05,99.99989771318805
S7,low,2055,R::RC19,湖南,N002,岳阳市,11.64445135585322,11.64445135585322,0.0,11.64445135585322,0.0,100.0
S7,low,2055,R::RC20,甘肃,N018,兰州市,11.912763824961148,11.912763824961148,0.0,11.912763824961148,0.0,100.0
S7,low,2055,R::RC21,甘肃,N033,庆阳市,17.750309838152507,17.750309838152507,0.0,17.750309838152507,0.0,100.0
S7,low,2055,R::RC22,辽宁,N129,大连市,10.81778580174567,10.81778580174567,0.0,10.81778580174567,0.0,100.0
S7,low,2055,R::RC23,辽宁,N129,盘锦市,49.48478081105827,49.48478081105827,0.0,49.48478081105827,0.0,100.0
S7,low,2055,R::RC24,青海,N072,海西蒙古族藏族自治州,5.133245052651723,5.133245052651723,0.0,5.133245052651723,0.0,99.99999999999999
S7,low,2060,R::RC01,上海,N116,上海市,61.021535389130094,0.0,0.0,0.0,61.021535389130094,0.0
S7,low,2060,R::RC02,北京,N036,北京市,54.41491338548854,0.4525093245612391,8.824,9.27650932456124,45.1384040609273,17.047733327891535
S7,low,2060,R::RC03,四川,N057,成都市,117.6047382510467,24.280627600971968,93.32410000000002,117.60472760097198,1.0650074713680624e-05,99.99999094417889
S7,low,2060,R::RC04,天津,N028,天津市,14.746743853298524,3.009584203870855,0.0,3.009584203870855,11.737159649427667,20.40846598957964
S7,low,2060,R::RC05,宁夏,N139,银川市,11.58915470646699,11.58915470646699,0.0,11.58915470646699,0.0,100.0
S7,low,2060,R::RC06,山东,N091,东营市,19.16441042029256,17.476612112327892,0.0,17.476612112327892,1.6877983079646697,91.19305905608495
S7,low,2060,R::RC07,山东,N089,济南市,12.67547077333898,11.559149547967804,1.1163,12.675449547967805,2.1225371174438123e-05,99.9998325476698
S7,low,2060,R::RC08,广东,N026,广州市,43.77778397511264,3.879872279174387,0.0,3.879872279174387,39.897911695938255,8.862651159729937
S7,low,2060,R::RC09,广东,N056,惠州市,51.523211882777616,4.566322535459103,0.0,4.566322535459103,46.95688934731852,8.862651159729937
S7,low,2060,R::RC10,广东,N117,茂名市,53.1671242613752,4.712016754945826,0.0,4.712016754945826,48.45510750642937,8.862651159729937
S7,low,2060,R::RC11,新疆,N102,乌鲁木齐市,31.493288201731435,31.493288201731435,0.0,31.493288201731435,0.0,100.0
S7,low,2060,R::RC12,江苏,N007,连云港市,3.685441124853289,1.544954180790827,2.1404,3.685354180790827,8.694406246201325e-05,99.99764087772627
S7,low,2060,R::RC13,江西,N010,九江市,5.608635943143728,3.795490027490736,0.0,3.795490027490736,1.8131459156529923,67.6722480468808
S7,low,2060,R::RC14,河北,N084,沧州市,6.192662081059154,6.192662081059154,0.0,6.192662081059154,0.0,100.0
S7,low,2060,R::RC15,河南,N088,洛阳市,26.99321534442695,26.99321534442695,0.0,26.99321534442695,0.0,100.0
S7,low,2060,R::RC16,浙江,N043,宁波市,41.6697225541909,0.751796891497743,0.0,0.751796891497743,40.91792566269316,1.8041802186708624
S7,low,2060,R::RC17,浙江,N043,舟山市,0.356476795974107,0.0064314838371165,0.0,0.0064314838371165,0.3500453121369904,1.8041802186708549
S7,low,2060,R::RC18,湖北,N078,武汉市,15.263075241359877,12.022935740059836,3.2401,15.263035740059836,3.950130004071184e-05,99.99974119697757
S7,low,2060,R::RC19,湖南,N002,岳阳市,14.4871903581165,14.4871903581165,0.0,14.4871903581165,0.0,100.0
S7,low,2060,R::RC20,甘肃,N018,兰州市,14.821005468561264,14.821005468561264,0.0,14.821005468561264,0.0,100.0
S7,low,2060,R::RC21,甘肃,N033,庆阳市,22.08366110882527,22.08366110882527,0.0,22.08366110882527,0.0,100.0
S7,low,2060,R::RC22,辽宁,N129,大连市,13.45871242653632,13.45871242653632,0.0,13.45871242653632,0.0,100.0
S7,low,2060,R::RC23,辽宁,N129,盘锦市,61.56541150211564,61.56541150211564,0.0,61.56541150211564,0.0,100.0
S7,low,2060,R::RC24,青海,N072,海西蒙古族藏族自治州,6.386414950777751,6.386414950777751,0.0,6.386414950777751,0.0,100.0
S7,mid,2025,R::RC01,上海,N116,上海市,1.530415772103938,0.0,1.5304,1.5304,1.577210393799433e-05,99.99896942358896
S7,mid,2025,R::RC02,北京,N036,北京市,1.364722161639606,0.0806296074581049,1.284,1.364629607458105,9.25541815011144e-05,99.99321809346236
S7,mid,2025,R::RC03,四川,N057,成都市,2.949518479759821,2.949518479759821,0.0,2.949518479759821,0.0,100.0
S7,mid,2025,R::RC04,天津,N028,天津市,0.3698472881146983,0.3698472881146983,0.0,0.3698472881146983,0.0,100.0
S7,mid,2025,R::RC05,宁夏,N139,银川市,0.2906551766524226,0.2906551766524226,0.0,0.2906551766524226,0.0,100.0
S7,mid,2025,R::RC06,山东,N091,东营市,0.4806420517487229,0.4806420517487229,0.0,0.4806420517487229,0.0,100.0
S7,mid,2025,R::RC07,山东,N089,济南市,0.3178999064290345,0.3178999064290345,0.0,0.3178999064290345,0.0,100.0
S7,mid,2025,R::RC08,广东,N026,广州市,1.0979437117736954,0.6961868209949059,0.0,0.6961868209949059,0.4017568907787895,63.408243385285836
S7,mid,2025,R::RC09,广东,N056,惠州市,1.2921984934011013,0.8193603657167671,0.0,0.8193603657167671,0.4728381276843342,63.40824338528584
S7,mid,2025,R::RC10,广东,N117,茂名市,1.333427699059712,0.8455030807865989,0.0,0.8455030807865989,0.4879246182731132,63.40824338528582
S7,mid,2025,R::RC11,新疆,N102,乌鲁木齐市,0.7898494305656268,0.7898494305656268,0.0,0.7898494305656268,0.0,100.0
S7,mid,2025,R::RC12,江苏,N007,连云港市,0.0924306015682565,0.0924306015682565,0.0,0.0924306015682565,0.0,99.99999999999999
S7,mid,2025,R::RC13,江西,N010,九江市,0.1406641909719173,0.1406641909719173,0.0,0.1406641909719173,0.0,100.0
S7,mid,2025,R::RC14,河北,N084,沧州市,0.155311525016972,0.155311525016972,0.0,0.155311525016972,0.0,100.0
S7,mid,2025,R::RC15,河南,N088,洛阳市,0.6769879230254149,0.6769879230254149,0.0,0.6769879230254149,0.0,100.0
S7,mid,2025,R::RC16,浙江,N043,宁波市,1.0450736811104362,0.1283330596486163,0.0,0.1283330596486163,0.91674062146182,12.279809736693096
S7,mid,2025,R::RC17,浙江,N043,舟山市,0.0089404127160824,0.00109786567121,0.0,0.00109786567121,0.0078425470448723,12.279809736692714
S7,mid,2025,R::RC18,湖北,N078,武汉市,0.3827968426429867,0.3827968426429867,0.0,0.3827968426429867,0.0,99.99999999999999
S7,mid,2025,R::RC19,湖南,N002,岳阳市,0.3633377048962788,0.3633377048962788,0.0,0.3633377048962788,0.0,100.0
S7,mid,2025,R::RC20,甘肃,N018,兰州市,0.3717097641493518,0.3717097641493518,0.0,0.3717097641493518,0.0,100.0
S7,mid,2025,R::RC21,甘肃,N033,庆阳市,0.5538566516103248,0.5538566516103248,0.0,0.5538566516103248,0.0,100.0
S7,mid,2025,R::RC22,辽宁,N129,大连市,0.3375435514435042,0.3375435514435043,0.0,0.3375435514435042,0.0,100.00000000000001
S7,mid,2025,R::RC23,辽宁,N129,盘锦市,1.5440561463763285,1.5440561463763285,0.0,1.5440561463763285,0.0,100.0
S7,mid,2025,R::RC24,青海,N072,海西蒙古族藏族自治州,0.1601708332237688,0.1601708332237688,0.0,0.1601708332237688,0.0,100.0
S7,mid,2030,R::RC01,上海,N116,上海市,15.737703265544742,0.0,0.0,0.0,15.737703265544742,0.0
S7,mid,2030,R::RC02,北京,N036,北京市,14.033828461053172,0.1367567112641737,10.0661,10.202856711264172,3.830971749788999,72.70187703647117
S7,mid,2030,R::RC03,四川,N057,成都市,30.330742440589663,8.57991088328215,21.7508,30.33071088328215,3.155730751203123e-05,99.99989595603347
S7,mid,2030,R::RC04,天津,N028,天津市,3.803245484012337,1.160166203927295,0.0,1.160166203927295,2.6430792800850416,30.504636337682477
S7,mid,2030,R::RC05,宁夏,N139,银川市,2.988890343479586,2.988890343479586,0.0,2.988890343479586,0.0,100.0
S7,mid,2030,R::RC06,山东,N091,东营市,4.94257973894579,4.94257973894579,0.0,4.94257973894579,0.0,100.0
S7,mid,2030,R::RC07,山东,N089,济南市,3.269055695006785,3.269055695006785,0.0,3.269055695006785,0.0,100.0
S7,mid,2030,R::RC08,广东,N026,广州市,11.290469330704006,1.1839155004391189,0.0,1.1839155004391189,10.106553830264888,10.485972422948842
S7,mid,2030,R::RC09,广东,N056,惠州市,13.288046830158631,1.393380926158962,0.0,1.393380926158962,11.894665903999671,10.485972422948844
S7,mid,2030,R::RC10,广东,N117,茂名市,13.712018548404403,1.437838483615316,0.0,1.437838483615316,12.274180064789087,10.485972422948842
