province,province_std,year,scenario,projected_curtailed_wind_TWh,projected_curtailed_solar_TWh,projected_curtailed_total_TWh,methanol_supply_Mt,h2_required_Mt,co2_required_Mt,allocation_basis
四川省,四川,2030,high,0.8697493294081429,0.9647068516132216,1.8344561810213644,0.17471011247822518,0.03296779822464109,0.23996433948884227,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
天津市,天津,2030,high,0.3181710721869785,0.7705136201506484,1.088684692337627,0.10368425641310733,0.019565219185153353,0.1424103261834029,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
海南省,海南,2030,high,0.39207345594228143,0.5812797206618149,0.9733531766040964,0.09270030253372347,0.017492547088113618,0.12732386553006916,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
浙江省,浙江,2030,high,0.2531419308946976,0.0,0.2531419308946976,0.024108755323304535,0.004549322129507566,0.033113375436558776,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
北京市,北京,2030,high,0.03961203019181994,0.00735320508253969,0.04696523527435963,0.004472879549939013,0.0008440323710734917,0.006143500061841234,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
上海市,上海,2030,high,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
福建省,福建,2030,high,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
重庆市,重庆,2030,high,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
内蒙古,内蒙古,2030,low,20.423836840536236,9.118394336139652,29.542231176675887,2.8135458263500843,0.530916097432261,3.864405192491841,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
新疆,新疆,2030,low,9.71427306321311,18.519627987783867,28.233901050996977,2.688942957237807,0.5074035360307743,3.693263151766128,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
青海省,青海,2030,low,1.3246045425379922,12.781019973075312,14.105624515613304,1.3433928110107909,0.25349822343773626,1.8451500259233211,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河北省,河北,2030,low,8.221730673370672,5.235321563130315,13.457052236500987,1.2816240225239035,0.2418424530502606,1.7603105949365814,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
甘肃省,甘肃,2030,low,4.191683602097533,6.33973059960586,10.531414201703393,1.0029918287336566,0.18926455808204098,1.3776092767656771,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
云南省,云南,2030,low,1.1403786142123051,5.809480937551041,6.949859551763346,0.6618913858822234,0.12489890451597556,0.9091078185092338,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
宁夏,宁夏,2030,low,1.528874980683476,4.578810888315537,6.107685868999013,0.5816843684760965,0.10976384033143942,0.7989434801019185,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山西省,山西,2030,low,3.969721725853273,1.1368223149706744,5.106544040823947,0.4863375276975188,0.0917718914765218,0.6679845942925421,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山东省,山东,2030,low,3.03923121918834,1.913662892115553,4.952894111303893,0.47170420107656125,0.0890105827431471,0.6478857201786569,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
陕西省,陕西,2030,low,1.2629842542702272,3.1661723324001727,4.4291565866704,0.4218244368257524,0.07959827122901948,0.5793758639801708,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
辽宁省,辽宁,2030,low,3.3630361434021148,0.5031960296339024,3.866232173036017,0.3682125879081921,0.06948171533827585,0.5057399894919018,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
吉林省,吉林,2030,low,3.2532844636189933,0.358011948689857,3.6112964123088505,0.34393299164846197,0.06490015552406478,0.4723919640291625,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
黑龙江省,黑龙江,2030,low,2.4829554887086287,0.7227953807212664,3.2057508694298953,0.305309606612371,0.05761192276775441,0.41934274468209154,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河南省,河南,2030,low,2.7712024046446397,0.2755633168902631,3.0467657215349027,0.290168163955705,0.054754732538441535,0.3985459731931608,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广西,广西,2030,low,1.5447209411933622,0.7098084732637971,2.2545294144571595,0.21471708709115805,0.040517114334101524,0.29491391911970555,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖南省,湖南,2030,low,1.9015164015841983,0.32199202045233444,2.2235084220365327,0.21176270686062215,0.0399596227845994,0.2908560778730645,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
西藏,西藏,2030,low,0.24799534852502336,1.77907904810929,2.027074396634313,0.19305470444136316,0.03642942272808523,0.26516063655021227,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖北省,湖北,2030,low,0.3884946832620058,1.3095895980338754,1.6980842812958812,0.16172231250436964,0.03051700036957455,0.2221255962247517,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
贵州省,贵州,2030,low,0.14312031630022864,1.4837377496788824,1.626858065979111,0.154938863426582,0.029236963528596026,0.21280852891641036,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江苏省,江苏,2030,low,1.1364607050253932,0.26894334227927746,1.4054040473046707,0.13384800450520673,0.02525711845013251,0.18384023418790144,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江西省,江西,2030,low,0.7275871147652788,0.269747725766944,0.9973348405322229,0.09498427052687837,0.01792353184842195,0.13046089556866744,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广东省,广东,2030,low,0.6516726608052202,0.14404005608196216,0.7957127168871824,0.07578216351306499,0.014300094254915364,0.10408680158519476,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
安徽省,安徽,2030,low,0.24335338021790623,0.5080064612449193,0.7513598414628255,0.07155808013931672,0.013503009722289065,0.09828502307135151,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
四川省,四川,2030,low,0.326155998528054,0.36176506935495856,0.6879210678830125,0.06551629217933452,0.012362924334240424,0.08998662730831597,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
天津市,天津,2030,low,0.11931415207011709,0.28894260755649354,0.4082567596266106,0.0388815961549153,0.007336957194432518,0.05340387231877616,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
海南省,海南,2030,low,0.1470275459783557,0.2179798952481809,0.3650074412265366,0.03476261345014634,0.0065597051580426145,0.047746449573775995,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
浙江省,浙江,2030,low,0.09492822408551171,0.0,0.09492822408551171,0.009040783246239211,0.0017059957985653394,0.012417515788709556,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
北京市,北京,2030,low,0.014854511321932495,0.0027574519059523875,0.017611963227884882,0.0016773298312271316,0.0003165121391525597,0.002303812523190465,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
上海市,上海,2030,low,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
福建省,福建,2030,low,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
重庆市,重庆,2030,low,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
内蒙古,内蒙古,2035,base,48.4243150872272,21.82157295474581,70.24588804197302,6.690084575426002,1.2624189593828865,9.188831164347613,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
新疆,新疆,2035,base,23.032255071816596,44.3200193293317,67.35227440114829,6.414502323918885,1.2104165885234937,8.810318941902588,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
青海省,青海,2035,base,3.1405983231575836,30.586740329175296,33.72733865233288,3.2121274906983697,0.6061284574947824,4.41185710847421,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河北省,河北,2035,base,19.493481063236352,12.528845235242123,32.022326298478475,3.0497453617598547,0.5754869497640845,4.18882525437716,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
甘肃省,甘肃,2035,base,9.938358256518715,15.171848100978524,25.11020635749724,2.391448224523547,0.45126627996759333,3.2846541363830917,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
云南省,云南,2035,base,2.703804077779848,13.902887661430656,16.606691739210504,1.5815896894486194,0.2984459743989545,2.1723134384576785,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
宁夏,宁夏,2035,base,3.624917510438319,10.957724810096623,14.582642320534942,1.388823078146185,0.2620709148461851,1.907548497833785,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山西省,山西,2035,base,9.41209319102077,2.720572303436698,12.132665494457468,1.1554919518530922,0.2180413313146785,1.587068195870222,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山东省,山东,2035,base,7.205927629073724,4.579658750398865,11.785586379472589,1.1224367980450085,0.2118038237910931,1.541666942114819,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
陕西省,陕西,2035,base,2.994498436141169,7.577086271092139,10.571584707233308,1.006817591165077,0.18998647945285002,1.3828639614652332,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
辽宁省,辽宁,2035,base,7.973659559139019,1.2042173727532972,9.177876931892316,0.8740835173230777,0.16493955971886476,1.2005537110432472,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
吉林省,吉林,2035,base,7.713441561675286,0.8567718798958925,8.570213441571179,0.8162108039591599,0.15401897870709347,1.121065539237906,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
黑龙江省,黑龙江,2035,base,5.887014270215352,1.729748851642648,7.616763121858,0.7254060116055238,0.13688411438996234,0.9963451569401869,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河南省,河南,2035,base,6.570439210846654,0.6594609534860677,7.229900164332722,0.6885619204126402,0.1299316343818652,0.9457397976867613,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广西,广西,2035,base,3.662487815693967,1.6986693942192619,5.3611572099132285,0.510586400944117,0.09634765385815489,0.7012904216967447,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖南省,湖南,2035,base,4.508439334527414,0.7705712328428751,5.279010567370289,0.5027629111781228,0.09487136133931177,0.6905448585031516,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
西藏,西藏,2035,base,0.5879896608509704,4.257581083843798,4.8455707446947685,0.4614829280661684,0.08708182852608598,0.6338468016988823,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖北省,湖北,2035,base,0.9211094418191585,3.134028196281199,4.055137638100358,0.38620358458098647,0.07287661641043215,0.5304506234219849,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
贵州省,贵州,2035,base,0.33933405099234665,3.550788697742962,3.8901227487353087,0.3704878808319342,0.06991106311298598,0.5088651043226615,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江苏省,江苏,2035,base,2.694514830591308,0.6436184428853094,3.3381332734766174,0.3179174546168207,0.059991023686194064,0.4366596239162032,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江西省,江西,2035,base,1.725087601016859,0.6455434433089191,2.370631044325778,0.22577438517388362,0.04260362648231184,0.31010111803632917,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广东省,广东,2035,base,1.545096668512907,0.34470768386716943,1.8898043523800765,0.17998136689334063,0.03396248393277338,0.24720440742800334,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
安徽省,安徽,2035,base,0.5769836908325152,1.21572939783951,1.7927130886720253,0.17073457987352622,0.0322176152221344,0.23450394545628825,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
四川省,四川,2035,base,0.7733062579585815,0.8657536143309654,1.6390598722895469,0.15610094021805207,0.029456247419146427,0.2144046413894945,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
天津市,天津,2035,base,0.2828903373699785,0.6914794379465128,0.9743697753164913,0.09279712145871345,0.01751081681925923,0.12745684632354293,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
海南省,海南,2035,base,0.34859797738037307,0.5216558981194274,0.8702538754998004,0.08288132147617147,0.015639705362553557,0.11383749504752151,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
浙江省,浙江,2035,base,0.22507202097620352,0.0,0.22507202097620352,0.02143543056916224,0.004044865748400915,0.029441563886744335,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
北京市,北京,2035,base,0.035219608457328286,0.00659896202300209,0.04181857048033037,0.003982720998126702,0.0007515394523465087,0.0054702672909270255,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
上海市,上海,2035,base,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
福建省,福建,2035,base,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
重庆市,重庆,2035,base,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
内蒙古,内蒙古,2035,high,77.39612753257701,34.877214893482716,112.27334242605973,10.692699278672356,2.0177123538854738,14.68642245925648,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
新疆,新疆,2035,high,36.81223673871551,70.83627021012865,107.64850694884416,10.252238757032776,1.934597453452085,14.081449932784517,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
青海省,青海,2035,high,5.019588772909997,48.886499500476894,53.90608827338689,5.13391316889399,0.968769414970296,7.051429737475895,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河北省,河北,2035,high,31.156247511326562,20.024735546925502,51.18098305825207,4.874379338881149,0.9197953812468729,6.694960021953258,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
甘肃省,甘肃,2035,high,15.88438456383765,24.24902217848711,40.13340674232476,3.822229213554739,0.7212546525977792,5.249831824817433,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
云南省,云南,2035,high,4.321464637135325,22.220854638355043,26.542319275490367,2.5278399309990824,0.4770033949795269,3.4719881452272396,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
宁夏,宁夏,2035,high,5.793671576512543,17.513628542633114,23.30730011914566,2.2197428684900626,0.41886547928407486,3.0488168298711007,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山西省,山西,2035,high,15.043260057443494,4.348265134552684,19.391525191996177,1.8468119230472548,0.348493409879017,2.5365961763054043,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山东省,山东,2035,high,11.517166381511025,7.319625524141796,18.83679190565282,1.7939801814907448,0.3385240602473035,2.464031779277538,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
陕西省,陕西,2035,high,4.786078697080343,12.110385749523369,16.896464446603712,1.6091870901527345,0.303653603911821,2.210218468324781,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
辽宁省,辽宁,2035,high,12.744225107341885,1.924689305169805,14.66891441251169,1.397039467858256,0.26362134758485295,1.9188337091033145,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
吉林省,吉林,2035,high,12.328321128489593,1.3693704405173706,13.697691569006963,1.3045420541911394,0.24616708562586803,1.79178851143153,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
黑龙江省,黑龙江,2035,high,9.40915956008781,2.764641326984411,12.17380088707222,1.1594096082925924,0.2187805930848122,1.5924490969898757,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河南省,河南,2035,high,10.501471217336134,1.0540102418965385,11.555481459232672,1.100522043736445,0.20766850965306716,1.511567027072007,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广西,广西,2035,high,5.853719842177553,2.71496732238464,8.568687164562194,0.8160654442440185,0.1539915493288463,1.1208658876691593,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖南省,湖南,2035,high,7.205796201338707,1.2315967567659662,8.437392958104674,0.8035612341052071,0.1516320048756526,1.103691355043502,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
西藏,西藏,2035,high,0.939778346830186,6.804851817767457,7.744630164597643,0.7375838251997755,0.13918206781519765,1.0130713839118917,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖北省,湖北,2035,high,1.472200560856266,5.009087800893896,6.481288361750162,0.6172655582619202,0.11647801084402434,0.8478142442727473,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
贵州省,贵州,2035,high,0.5423544233809315,5.675192192119108,6.21754661550004,0.5921472967142896,0.11173819488998644,0.8133143120370767,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江苏省,江苏,2035,high,4.306617720688684,1.0286893061500273,5.335307026838711,0.5081244787465439,0.09588308913947283,0.6979089715583779,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江西省,江西,2035,high,2.757191293932936,1.031766016228788,3.7889573101617238,0.3608530771582594,0.06809297565976356,0.4956317014768693,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广东省,广东,2035,high,2.4695134787343114,0.5509430502834262,3.0204565290177374,0.28766252657311786,0.05428191876434734,0.39510448024817735,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
安徽省,安徽,2035,high,0.9221876084246209,1.9430888666323847,2.8652764750570054,0.2728834738149529,0.05149311150888162,0.37480545128483783,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
四川省,四川,2035,high,1.2359681216944884,1.3837258622212905,2.619693983915779,0.2494946651348361,0.047079643310943574,0.34268092256269733,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
天津市,天津,2035,high,0.45214096656569336,1.1051850845811817,1.557326051146875,0.14831676677589284,0.02798737389061098,0.2037130791666888,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
海南省,海南,2035,high,0.5571608698301704,0.8337577175071212,1.3909185873372918,0.13246843688926588,0.024996794041004473,0.18194539806740667,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
浙江省,浙江,2035,high,0.35973049506453136,0.0,0.35973049506453136,0.034260047149002985,0.006464870897016864,0.0470561747591556,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
北京市,北京,2035,high,0.05629116907282399,0.010547058959840976,0.06683822803266497,0.006365545526920473,0.0012011784409298933,0.00874307678122527,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
上海市,上海,2035,high,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
福建省,福建,2035,high,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
重庆市,重庆,2035,high,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
内蒙古,内蒙古,2035,low,29.02354782471642,13.078955585056036,42.10250340977245,4.0097622295021385,0.7566421327070536,5.507408422221187,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
新疆,新疆,2035,low,13.804588777018337,26.563601328798278,40.368190105816616,3.8445895338872966,0.725474045044533,5.280543724794201,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
青海省,青海,2035,low,1.8823457898412517,18.33243731267886,20.214783102520112,1.9252174383352487,0.36328853061386146,2.644286151553464,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河北省,河北,2035,low,11.683592816747476,7.509275830097073,19.19286864684455,1.8278922520804333,0.3449232679675778,2.510610008232475,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
甘肃省,甘肃,2035,low,5.9566442114391265,9.093383316932679,15.050027528371805,1.4333359550830291,0.2704704947241676,1.9686869343065405,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
云南省,云南,2035,low,1.620549238925749,8.332820489383153,9.953369728308902,0.9479399741246572,0.17887627311732282,1.3019955544602166,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
宁夏,宁夏,2035,low,2.1726268411922067,6.567610703487426,8.740237544679633,0.8324035756837747,0.1570745547315283,1.1433063112016644,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山西省,山西,2035,low,5.641222521541318,1.6305994254572587,7.2718219469985765,0.6925544711427216,0.13068502870463158,0.9512235661145281,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山东省,山东,2035,low,4.318937393066641,2.744859571553177,7.063796964619818,0.6727425680590302,0.126946522592739,0.9240119172290779,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
陕西省,陕西,2035,low,1.794779511405131,4.541394656071269,6.3361741674764,0.6034451588072761,0.11387010146693301,0.8288319256217938,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
辽宁省,辽宁,2035,low,4.779084415253213,0.7217584894386778,5.500842904691891,0.5238898004468467,0.09885800534431999,0.719562640913744,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
吉林省,吉林,2035,low,4.623120423183604,0.5135139151940146,5.136634338377618,0.48920327032167793,0.09231265710970063,0.6719206917868246,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
黑龙江省,黑龙江,2035,low,3.5284348350329338,1.0367404976191554,4.565175332652089,0.43477860310972277,0.08204272240680469,0.5971684113712042,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河南省,河南,2035,low,3.9380517065010556,0.3952538407112025,4.333305547212258,0.4126957664011674,0.0778756911199003,0.5668376351520034,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广西,广西,2035,low,2.1951449408165855,1.0181127458942414,3.213257686710827,0.3060245415915073,0.057746830998317435,0.4203247078759353,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖南省,湖南,2035,low,2.7021735755020186,0.4618487837872379,3.1640223592892567,0.301335462789453,0.056862001828369785,0.4138842581413137,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
西藏,西藏,2035,low,0.35241688006132027,2.5518194316628,2.90423631172412,0.2765939344499162,0.05219327543069919,0.3799017689669599,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖北省,湖北,2035,low,0.5520752103211005,1.8784079253352135,2.430483135656314,0.23147458434822038,0.04367925406650919,0.3179303416022807,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
贵州省,贵州,2035,low,0.20338290876784962,2.1281970720446686,2.3315799808125184,0.2220552362678589,0.041901823083744974,0.30499286701390416,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江苏省,江苏,2035,low,1.6149816452582586,0.38575848980626076,2.0007401350645195,0.19054667952995424,0.03595615842730237,0.26171586433439215,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江西省,江西,2035,low,1.0339467352248524,0.38691225608579605,1.4208589913106484,0.13531990393434748,0.02553486587241137,0.18586188805382625,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广东省,广东,2035,low,0.926067554525368,0.2066036438562851,1.132671198381653,0.10787344746491934,0.02035571953663028,0.1481641800930667,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
安徽省,安徽,2035,low,0.34582035315923326,0.7286583249871452,1.0744786781463784,0.10233130268060747,0.019309916815830632,0.14055204423181436,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
四川省,四川,2035,low,0.4634880456354338,0.5188971983329846,0.9823852439684184,0.09356049942556366,0.017654866241603864,0.12850534596101168,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
天津市,天津,2035,low,0.16955286246213522,0.4144444067179437,0.5839972691800789,0.05561878754095989,0.010495265208979131,0.07639240468750841,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
海南省,海南,2035,low,0.20893532618631422,0.31265914406517087,0.5215944702514851,0.04967566383347477,0.009373797765376689,0.06822952427527759,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
浙江省,浙江,2035,low,0.13489893564919944,0.0,0.13489893564919944,0.012847517680876138,0.0024243265863813273,0.017646065534683373,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
北京市,北京,2035,low,0.021109188402309027,0.003955147109940371,0.0250643355122494,0.0023870795725951808,0.0004504419153487106,0.0032786537929594805,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
上海市,上海,2035,low,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
福建省,福建,2035,low,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
重庆市,重庆,2035,low,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
内蒙古,内蒙古,2040,base,70.36397414237287,26.904366014575544,97.26834015694841,9.263651443518896,1.7480510273920158,12.723625257673202,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
新疆,新疆,2040,base,33.4675048556611,54.643266288926085,88.11077114458718,8.391502013770207,1.583476429998438,11.52572801591338,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河北省,河北,2040,base,28.32541451557242,15.447128337080567,43.77254285265299,4.16881360501457,0.7866551272662494,5.725865486487511,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
青海省,青海,2040,base,4.563512747762717,37.71116127675576,42.274674024518475,4.026159430906522,0.7597362846120607,5.529929978350108,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
甘肃省,甘肃,2040,base,14.441141441436196,18.705753030397158,33.146894471833356,3.156847092555558,0.5956970463652338,4.335929481625058,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
云南省,云南,2040,base,3.9288196409643303,17.141219795583417,21.07003943654775,2.006670422528357,0.37865870873110097,2.7561618253426983,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
宁夏,宁夏,2040,base,5.267262975496254,13.510054457999953,18.777317433496208,1.788315946047258,0.33745521901911757,2.4562519518959087,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山西省,山西,2040,base,13.676440869130136,3.3542620035948927,17.03070287272503,1.6219717021642885,0.30606606019840127,2.22777813292265,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山东省,山东,2040,base,10.470725387661584,5.646376432079709,16.117101819741293,1.5349620780705995,0.2896473441319221,2.108270414229968,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
陕西省,陕西,2040,base,4.351219220147327,9.341980194747741,13.69319941489507,1.3041142299900066,0.24608635519911426,1.7912008948912739,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
辽宁省,辽宁,2040,base,11.586294489218941,1.4847098797531506,13.071004368972092,1.244857558949723,0.23490462137381274,1.7098118572174446,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
吉林省,吉林,2040,base,11.208179230140187,1.0563355948500441,12.264514824990231,1.1680490309514506,0.22041085214053874,1.6043153440118174,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
黑龙江省,黑龙江,2040,base,8.554250465681337,2.1326508549313523,10.686901320612689,1.017800125772637,0.1920588837332966,1.3979484727487168,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河南省,河南,2040,base,9.547315515010613,0.8130659921585298,10.360381507169143,0.9867030006827755,0.18619085622883974,1.355236571437792,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖南省,湖南,2040,base,6.551083028964087,0.9500566495229958,7.501139678487084,0.714394255094008,0.13480619593623933,0.98122050937162,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广西,广西,2040,base,5.321855301330239,2.094332210359429,7.416187511689668,0.7063035725418731,0.13327948413865146,0.9701079568862627,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
西藏,西藏,2040,base,0.8543907996958585,5.249278778116437,6.103669577812296,0.5813018645535519,0.10969166184125526,0.7984181109643035,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
