管段ID,管道名称,起点节点,终点节点,年份,设计输量_万吨年,同管道运输任务_万吨,同管道运输任务_t,同管道利用率,同管道负荷等级,全网连通运输任务_万吨,全网连通运输任务_t,全网连通利用率,全网连通负荷等级,同管道下游节点数,全网下游节点数,投产年份,管段方向,端点补齐说明,管输折算系数
S048,西南成品油管网（北线）,贵阳,曲靖,2035,800.0,148.54918505036088,1485491.8505036086,0.1856864813129511,低负荷,148.54918505036088,1485491.8505036086,0.1856864813129511,低负荷,1,1,2005,贵阳 → 曲靖,,0.21929489312989234
S057,西南成品油管网（南线）,长坡,曲靖,2035,800.0,148.54918505036088,1485491.8505036086,0.1856864813129511,低负荷,148.54918505036088,1485491.8505036086,0.1856864813129511,低负荷,1,1,2012,长坡 → 曲靖,,0.21929489312989234
S067,珠三角成品油管网,惠州,梅州,2035,120.0,145.234918496261,1452349.18496261,1.2102909874688417,超过设计输量,145.234918496261,1452349.18496261,1.2102909874688417,超过设计输量,1,1,2015,惠州 → 梅州,,0.21929489312989234
S115,鲁皖一期管道,枣庄,徐州,2035,655.0,144.24469302245677,1442446.930224568,0.2202209053777966,低负荷,144.24469302245677,1442446.930224568,0.2202209053777966,低负荷,2,2,2005,枣庄站 → 徐州站,,0.21929489312989234
S099,浙赣成品油管道,算山,龙游,2035,760.0,138.426250639683,1384262.5063968298,0.18213980347326708,低负荷,204.29068234466618,2042906.8234466622,0.26880352940087654,低负荷,2,3,2013,算山首站/浙江宁波 → 龙游,,0.21929489312989234
S095,苏北成品油管道,南京(扬子,泰州(泰州,2035,545.0,133.80252901341015,1338025.2901341016,0.24550922754754156,低负荷,133.80252901341015,1338025.2901341016,0.24550922754754156,低负荷,1,1,2015,江苏南京(扬子首站) → 江苏泰州(泰州末站),,0.21929489312989234
S083,九江-赣州成品油管道,吉安长塘,樟树,2035,274.0,132.5631960026134,1325631.9600261343,0.4838072846810708,低负荷,132.5631960026134,1325631.9600261343,0.4838072846810708,低负荷,2,2,2016,吉安长塘站 → 樟树站,,0.21929489312989234
S070,荆门-襄阳成品油管道,荆门,襄阳,2035,350.0,129.8266799577072,1298266.7995770723,0.37093337130773485,低负荷,129.8266799577072,1298266.7995770723,0.37093337130773485,低负荷,1,1,2019,湖北荆门 → 湖北襄阳,,0.21929489312989234
S105,甬台温成品油管道,临海,灵昆,2035,460.0,122.6531812284957,1226531.8122849567,0.26663735049672976,低负荷,122.6531812284957,1226531.8122849567,0.26663735049672976,低负荷,2,2,2018,临海分输泵站 → 灵昆分输站,,0.21929489312989234
S129,石太管道,石家庄,高庄,2035,820.0,117.18623911392567,1171862.3911392565,0.14291004769990934,低负荷,117.18623911392567,1171862.3911392565,0.14291004769990934,低负荷,4,4,2007,石家庄 → 高庄,,0.21929489312989234
S130,石太管道,高庄,阳泉,2035,820.0,117.18623911392567,1171862.3911392565,0.14291004769990934,低负荷,117.18623911392567,1171862.3911392565,0.14291004769990934,低负荷,3,3,2007,高庄 → 阳泉,,0.21929489312989234
S016,大港-济南-枣庄成品油管道,大港,沧州,2035,285.0,109.65127572182273,1096512.7572182273,0.384741318322185,低负荷,1596.4789047772595,15964789.047772596,5.601680367639507,超过设计输量,6,36,2007,大港首站 → 沧州清管站,,0.21929489312989234
S038,云南成品油管网（安蒙线）,安宁,玉溪,2035,225.0,108.89871036026693,1088987.1036026692,0.483994268267853,低负荷,108.89871036026693,1088987.1036026692,0.483994268267853,低负荷,2,2,2017,安宁 → 玉溪,,0.21929489312989234
S036,云南成品油管网（安保线）,安宁,大理,2035,173.0,106.79124925570082,1067912.492557008,0.6172904581254383,中负荷,106.79124925570082,1067912.492557008,0.6172904581254383,中负荷,2,2,2017,安宁 → 大理,,0.21929489312989234
S075,长岭-郴州成品油管道,长沙,湘潭,2035,385.0,106.082006927644,1060820.06927644,0.27553768033154286,低负荷,203.86706612228224,2038670.6612228225,0.529524847070863,中负荷,4,6,2014,长沙站 → 湘潭站,,0.21929489312989234
S131,石太管道,阳泉,晋中,2035,820.0,104.26153381368304,1042615.3381368306,0.12714821196790616,低负荷,104.26153381368304,1042615.3381368306,0.12714821196790616,低负荷,2,2,2007,阳泉 → 晋中,,0.21929489312989234
S124,鲁皖二期管道（汤郑支线）,汤阴,新乡,2035,820.0,99.39766032139272,993976.6032139271,0.1212166589285277,低负荷,900.919585559961,9009195.85559961,1.0986824214145865,超过设计输量,2,14,2010,汤阴站 → 新乡站,,0.21929489312989234
S017,大港-济南-枣庄成品油管道,沧州,德州,2035,285.0,94.8731528906285,948731.5289062851,0.33288825575659126,低负荷,1581.7007819460653,15817007.819460653,5.549827305073913,超过设计输量,5,35,2007,沧州清管站 → 德州分输泵站,,0.21929489312989234
S076,长岭-郴州成品油管道,湘潭,衡阳,2035,220.0,92.80451510373163,928045.1510373163,0.42183870501696197,低负荷,92.80451510373163,928045.1510373163,0.42183870501696197,低负荷,3,3,2014,湘潭站 → 衡阳站,,0.21929489312989234
S077,长岭-郴州成品油管道,衡阳,耒阳,2035,136.0,92.80451510373163,928045.1510373163,0.6823861404686149,中负荷,92.80451510373163,928045.1510373163,0.6823861404686149,中负荷,2,2,2014,衡阳站 → 耒阳站,,0.21929489312989234
S101,浙赣成品油管道,诸暨,桐庐,2035,135.0,90.75427779084048,907542.7779084048,0.6722539095617813,中负荷,90.75427779084048,907542.7779084048,0.6722539095617813,中负荷,1,1,2013,诸暨 → 桐庐,,0.21929489312989234
S089,安庆-亳州成品油管道,阜阳,亳州,2035,140.0,88.79621088325733,887962.1088325732,0.6342586491661238,中负荷,88.79621088325733,887962.1088325732,0.6342586491661238,中负荷,1,1,2016,安徽阜阳 → 安徽亳州,,0.21929489312989234
S132,石太管道,晋中,太原,2035,820.0,88.25714418138573,882571.4418138573,0.10763066363583625,低负荷,88.25714418138573,882571.4418138573,0.10763066363583625,低负荷,1,1,2007,晋中 → 太原,,0.21929489312989234
S123,鲁皖二期管道（西线）,濮阳,汤阴,2035,820.0,87.81360869385233,878136.0869385232,0.10708976669981991,低负荷,1187.6166885342752,11876166.88534275,1.4483130347978965,超过设计输量,1,22,2009,濮阳站 → 汤阴站,,0.21929489312989234
S015,兰郑长成品油管道,武汉,长沙,2035,500.0,83.37429597630934,833742.9597630935,0.16674859195261868,低负荷,287.2413620985916,2872413.6209859164,0.5744827241971832,中负荷,1,7,2009,武汉 → 长沙,,0.21929489312989234
S044,钦南柳成品油管道,南宁,柳州,2035,300.0,81.89950749871178,818995.0749871178,0.2729983583290393,低负荷,501.0217299673464,5010217.299673464,1.670072433224488,超过设计输量,1,6,2018,南宁 → 柳州,,0.21929489312989234
S126,鲁皖二期管道（汤石支线）,汤阴,邯郸,2035,820.0,81.69725516653611,816972.5516653612,0.09963079898358063,低负荷,1000.4054195190301,10004054.195190301,1.220006609169549,超过设计输量,3,20,2009,汤阴站 → 邯郸站,,0.21929489312989234
S079,湘娄支线,湘潭,娄底,2035,250.0,77.80349681677009,778034.9681677009,0.3112139872670804,低负荷,77.80349681677009,778034.9681677009,0.3112139872670804,低负荷,1,1,2014,湖南湘潭 → 湖南娄底,,0.21929489312989234
S097,苏北成品油管道,南京(扬子,盐城(盐城,2035,545.0,77.76033204463899,777603.32044639,0.14267950833878712,低负荷,77.76033204463899,777603.32044639,0.14267950833878712,低负荷,1,1,2015,江苏南京(扬子首站) → 江苏盐城(盐城末站),,0.21929489312989234
S090,安庆-合肥成品油管道,安庆,合肥,2035,120.0,74.41601937585857,744160.1937585857,0.6201334947988214,中负荷,336.76588265340075,3367658.8265340077,2.8063823554450065,超过设计输量,1,6,2007,安徽安庆 → 安徽合肥,,0.21929489312989234
S052,西南成品油管网（北线）,柳州,桂林,2035,600.0,69.32780469561683,693278.0469561684,0.1155463411593614,低负荷,69.32780469561683,693278.0469561684,0.1155463411593614,低负荷,1,1,2016,柳州 → 桂林,,0.21929489312989234
S018,大港-济南-枣庄成品油管道,德州,济南,2035,285.0,67.83996509333674,678399.6509333673,0.23803496523977805,低负荷,1554.6675941487736,15546675.941487735,5.4549740145571,超过设计输量,4,34,2007,德州分输泵站 → 济南分输站,,0.21929489312989234
S085,上饶-樟树成品油管道,上饶,樟树,2035,,66.69876429763019,666987.6429763021,,无设计输量,132.5631960026134,1325631.9600261343,,无设计输量,1,2,2016,江西上饶 → 江西樟树,,0.21929489312989234
S100,浙赣成品油管道,龙游,樟树,2035,450.0,66.69876429763019,666987.6429763021,0.14821947621695597,低负荷,132.5631960026134,1325631.9600261343,0.29458488000580757,低负荷,1,2,2013,龙游 → 樟树末站/江西樟树,,0.21929489312989234
S084,九江-赣州成品油管道,樟树,赣州,2035,170.0,65.8644317049832,658644.3170498321,0.38743783355872474,低负荷,65.8644317049832,658644.3170498321,0.38743783355872474,低负荷,1,1,2016,樟树站 → 赣州末站,,0.21929489312989234
S116,鲁皖一期管道,徐州,宿州,2035,655.0,64.28321066085115,642832.1066085115,0.0981423063524445,低负荷,64.28321066085115,642832.1066085115,0.0981423063524445,低负荷,1,1,2005,徐州站 → 宿州站,,0.21929489312989234
S039,云南成品油管网（安蒙线）,玉溪,蒙自,2035,115.0,63.86896583862017,638689.6583862017,0.5553823116401754,中负荷,63.86896583862017,638689.6583862017,0.5553823116401754,中负荷,1,1,2017,玉溪 → 蒙自,,0.21929489312989234
S037,云南成品油管网（安保线）,大理,保山,2035,57.0,61.41912239991331,614191.2239991331,1.077528463156374,超过设计输量,61.41912239991331,614191.2239991331,1.077528463156374,超过设计输量,1,1,2017,大理 → 保山,,0.21929489312989234
S030,抚顺-锦州-郑州成品油管道,固安,保定,2035,800.0,60.158244295337624,601582.4429533762,0.07519780536917203,低负荷,1032.8997487224563,10328997.487224562,1.2911246859030703,超过设计输量,3,21,2018,固安 → 保定,,0.21929489312989234
S068,武汉-信阳成品油管道,武汉,信阳,2035,,59.574105943142186,595741.0594314218,,无设计输量,59.574105943142186,595741.0594314218,,无设计输量,1,1,2013,湖北武汉 → 河南信阳,,0.21929489312989234
S138,驻信管道,驻马店,信阳,2035,820.0,59.574105943142186,595741.0594314218,0.072651348711149,低负荷,59.574105943142186,595741.0594314218,0.072651348711149,低负荷,1,1,2013,驻马店 → 信阳,,0.21929489312989234
S118,鲁皖一期管道,枣庄,临沂,2035,655.0,54.50946542404601,545094.6542404601,0.0832205578993069,低负荷,54.50946542404601,545094.6542404601,0.0832205578993069,低负荷,1,1,2005,枣庄站 → 临沂站,,0.21929489312989234
S127,鲁皖二期管道（汤石支线）,邯郸,邢台,2035,820.0,54.033340074624654,540333.4007462466,0.0658943171641764,低负荷,171.2195791885503,1712195.7918855033,0.20880436486408574,低负荷,2,6,2009,邯郸站 → 邢台站,,0.21929489312989234
S071,荆门-荆州成品油管道,荆门,荆州,2035,150.0,53.29507920095813,532950.7920095813,0.3553005280063875,低负荷,53.29507920095813,532950.7920095813,0.3553005280063875,低负荷,1,1,2003,湖北荆门 → 湖北荆州,,0.21929489312989234
S059,珠三角成品油管网,茂名,江门,2035,550.0,52.565571297994055,525655.7129799406,0.09557376599635282,低负荷,52.565571297994055,525655.7129799406,0.09557376599635282,低负荷,1,1,2006,茂名 → 江门,,0.21929489312989234
S119,鲁皖二期管道（东线）,青岛,潍坊,2035,820.0,51.255883720802764,512558.83720802766,0.06250717526927166,低负荷,1578.9852655239642,15789852.655239642,1.9255917872243467,超过设计输量,2,35,2008,青岛站 → 潍坊站,,0.21929489312989234
S137,洛驻管道,漯河,驻马店,2035,820.0,45.50662582486822,455066.2582486822,0.055495885152278324,低负荷,105.08073176801041,1050807.317680104,0.12814723386342733,低负荷,1,2,2007,漯河 → 驻马店,,0.21929489312989234
S055,西南成品油管网（南线）,长坡,大理,2035,800.0,45.3721268557875,453721.26855787507,0.05671515856973437,低负荷,106.79124925570082,1067912.492557008,0.13348906156962603,低负荷,1,2,2012,长坡 → 大理,,0.21929489312989234
S107,福建成品油管道（北线）,泉港,兴闽,2035,220.0,44.828328068422095,448283.28068422095,0.2037651275837368,低负荷,44.828328068422095,448283.28068422095,0.2037651275837368,低负荷,1,1,2010,泉港首站/福建泉州 → 兴闽末站/福建福州,,0.21929489312989234
S019,大港-济南-枣庄成品油管道,济南,济南,2035,285.0,40.90175274772472,409017.52747724723,0.14351492192184112,低负荷,1527.7293818031615,15277293.818031615,5.3604539712391635,超过设计输量,3,33,2007,济南分输站 → 济南清管站,,0.21929489312989234
S020,大港-济南-枣庄成品油管道,济南,兖州,2035,285.0,40.90175274772472,409017.52747724723,0.14351492192184112,低负荷,239.6559111942275,2396559.111942275,0.8408979340148334,高负荷,3,6,2007,济南清管站 → 兖州分输站,,0.21929489312989234
S128,鲁皖二期管道（汤石支线）,邢台,石家庄,2035,820.0,38.79432494305422,387943.2494305422,0.04731015236957832,低负荷,155.9805640569799,1559805.6405697989,0.19022020006948767,低负荷,1,5,2009,邢台站 → 石家庄站,,0.21929489312989234
S078,长岭-郴州成品油管道,耒阳,郴州,2035,100.0,38.57674682868277,385767.46828682773,0.38576746828682773,低负荷,38.57674682868277,385767.46828682773,0.38576746828682773,低负荷,1,1,2014,耒阳站 → 郴州站,,0.21929489312989234
S092,淮蚌支线,淮南,蚌埠,2035,80.0,37.051278893191565,370512.78893191565,0.4631409861648946,低负荷,37.051278893191565,370512.78893191565,0.4631409861648946,低负荷,1,1,2016,安徽淮南 → 安徽蚌埠,,0.21929489312989234
S034,兰成渝成品油管道,兰州,成都,2035,700.0,32.61434466941692,326143.4466941692,0.04659192095630989,低负荷,32.61434466941692,326143.4466941692,0.04659192095630989,低负荷,2,2,2002,兰州 → 成都,,0.21929489312989234
S108,福建成品油管道（南线）,泉港,东孚,2035,380.0,29.05220961276704,290522.09612767043,0.0764531831914922,低负荷,29.05220961276704,290522.09612767043,0.0764531831914922,低负荷,1,1,2013,泉港首站/福建泉州 → 东孚末站/福建厦门,,0.21929489312989234
S091,合六支线,合肥,六安,2035,140.0,28.084199653035625,280841.99653035623,0.2006014260931116,低负荷,28.084199653035625,280841.99653035623,0.2006014260931116,低负荷,1,1,2019,安徽合肥 → 安徽六安,,0.21929489312989234
S031,抚顺-锦州-郑州成品油管道,保定,邯郸,2035,1100.0,27.66391509191146,276639.1509191146,0.025149013719919507,低负荷,1000.4054195190301,10004054.195190301,0.9094594722900274,高负荷,2,20,2018,保定 → 邯郸,,0.21929489312989234
S120,鲁皖二期管道（东线）,潍坊,济南,2035,820.0,26.938212345612015,269382.12345612014,0.03285147847025856,低负荷,1554.6675941487736,15546675.941487735,1.8959360904253335,超过设计输量,1,34,2008,潍坊站 → 济南站,,0.21929489312989234
S093,浙苏成品油管道,嘉兴(陈山,湖州(湖州,2035,510.0,21.51051171053999,215105.1171053999,0.042177473942235276,低负荷,21.51051171053999,215105.1171053999,0.042177473942235276,低负荷,1,1,2007,浙江嘉兴(陈山首站) → 浙江湖州(湖州末站),,0.21929489312989234
S080,湘株支线,湘潭,株洲,2035,350.0,19.98156237786815,199815.6237786815,0.057090178222480435,低负荷,19.98156237786815,199815.6237786815,0.057090178222480435,低负荷,1,1,2008,湖南湘潭 → 湖南株洲,,0.21929489312989234
S022,大港-济南-枣庄成品油管道,兖州,肥城,2035,285.0,14.952237720593946,149522.37720593947,0.05246399200208402,低负荷,213.70639616709673,2137063.9616709673,0.7498470040950762,中负荷,2,5,2007,兖州分输站 → 肥城分输泵站,,0.21929489312989234
S023,大港-济南-枣庄成品油管道,肥城,枣庄,2035,285.0,14.952237720593946,149522.37720593947,0.05246399200208402,低负荷,213.70639616709673,2137063.9616709673,0.7498470040950762,中负荷,1,4,2007,肥城分输泵站 → 枣庄末站,,0.21929489312989234
S024,呼和浩特-包头-鄂尔多斯成品油管道,呼和浩特,包头,2035,200.0,13.175389669154148,131753.8966915415,0.06587694834577074,低负荷,13.175389669154148,131753.8966915415,0.06587694834577074,低负荷,2,2,2014,呼和浩特 → 包头,,0.21929489312989234
S033,吉林石化-长春成品油管道,吉林,长春,2035,245.0,8.561639615907323,85616.39615907324,0.03494546782002989,低负荷,8.561639615907323,85616.39615907324,0.03494546782002989,低负荷,1,1,2014,吉林 → 长春,,0.21929489312989234
S025,呼和浩特-包头-鄂尔多斯成品油管道,包头,鄂尔多斯,2035,200.0,8.393687688097264,83936.87688097266,0.041968438440486325,低负荷,8.393687688097264,83936.87688097266,0.041968438440486325,低负荷,1,1,2014,包头 → 鄂尔多斯,,0.21929489312989234
S001,西部成品油管道,乌鲁木齐,哈密,2035,1000.0,5.576974861560694,55769.74861560694,0.005576974861560694,低负荷,1013.2268452872378,10132268.452872379,1.0132268452872377,超过设计输量,6,22,2006,乌鲁木齐首站 → 哈密站,,0.21929489312989234
S002,西部成品油管道,哈密,柳园,2035,1000.0,5.576974861560694,55769.74861560694,0.005576974861560694,低负荷,1013.2268452872378,10132268.452872379,1.0132268452872377,超过设计输量,5,21,2006,哈密站 → 柳园站,,0.21929489312989234
S003,西部成品油管道,柳园,酒泉,2035,1000.0,5.522091904667338,55220.919046673385,0.005522091904667338,低负荷,1013.1719623303445,10131719.623303445,1.0131719623303446,超过设计输量,4,20,2006,柳园站 → 酒泉站,,0.21929489312989234
S004,西部成品油管道,酒泉,张掖,2035,1000.0,5.522091904667338,55220.919046673385,0.005522091904667338,低负荷,1013.1719623303445,10131719.623303445,1.0131719623303446,超过设计输量,3,19,2006,酒泉站 → 张掖站,,0.21929489312989234
